anime_id,name,genre,_type,episodes,rating,img_link
783,Miami Guns,Comedy,TV,13,6.64,https://cdn.myanimelist.net/images/anime/1/783.jpg
788,Eiken: Eikenbu yori Ai wo Komete,Comedy,OVA,2,4.65,https://cdn.myanimelist.net/images/anime/1693/135144.jpg
792,Ranma Ã‚Â½: Kessen Tougenkyou! Hanayome wo Torimodose!,Comedy,Movie,1,7.52,https://cdn.myanimelist.net/images/anime/1855/95323.jpg
797,Hanaukyou Maid-tai OVA,Comedy,OVA,3,6.82,https://cdn.myanimelist.net/images/anime/1573/119819.jpg
816,Nanako Kaitai Shinsho,Comedy,OVA,6,5.79,https://cdn.myanimelist.net/images/anime/8/16175.jpg
837,Kyou no 5 no 2,Comedy,OVA,4,7.33,https://cdn.myanimelist.net/images/anime/6/42631.jpg
841,Colorful,Comedy,TV,16,6.28,https://cdn.myanimelist.net/images/anime/8/19229.jpg
842,Ushio to Tora,Comedy,OVA,10,7.23,https://cdn.myanimelist.net/images/anime/1582/127097.jpg
851,Kyou kara Ore wa!!,Comedy,OVA,10,8.15,https://cdn.myanimelist.net/images/anime/1042/110294.jpg
875,Mind Game,Comedy,Movie,1,7.88,https://cdn.myanimelist.net/images/anime/1861/112656.jpg
907,Princess Princess,Comedy,TV,12,7.16,https://cdn.myanimelist.net/images/anime/13/75530.jpg
910,Himawari!,Comedy,TV,13,6.45,https://cdn.myanimelist.net/images/anime/3/10221.jpg
914,Ike! Ina-chuu Takkyuubu,Comedy,TV,26,7.7,https://cdn.myanimelist.net/images/anime/10/25459.jpg
920,Nurse Witch Komugi-chan Magikarte Special,Comedy,Special,1,6.59,https://cdn.myanimelist.net/images/anime/4/72857.jpg
921,Nurse Witch Komugi-chan Magikarte Z,Comedy,OVA,2,6.82,https://cdn.myanimelist.net/images/anime/13/46145.jpg
933,Dai Mahou Touge,Comedy,OVA,4,7.09,https://cdn.myanimelist.net/images/anime/1349/103321.jpg
941,Renkin San-kyuu Magical? Pokaan,Comedy,TV,12,7.11,https://cdn.myanimelist.net/images/anime/6/75229.jpg
951,Chibi Maruko-chan,Comedy,TV,142,7.86,https://cdn.myanimelist.net/images/anime/7/22476.jpg
952,Magical Nyan Nyan Taruto,Comedy,TV,12,6.44,https://cdn.myanimelist.net/images/anime/1/952.jpg
961,Virtua Fighter,Comedy,TV,35,7.13,https://cdn.myanimelist.net/images/anime/1234/110241.jpg
964,Hit wo Nerae!,Comedy,TV,8,5.64,https://cdn.myanimelist.net/images/anime/10/75237.jpg
968,Kakutou Bijin Wulong: Rebirth,Comedy,TV,25,7.12,https://cdn.myanimelist.net/images/anime/6/23598.jpg
974,Dead Leaves,Comedy,Movie,1,7.28,https://cdn.myanimelist.net/images/anime/1827/112657.jpg
980,Rikujou Bouei-tai Mao-chan,Comedy,TV,26,6.4,https://cdn.myanimelist.net/images/anime/10/75213.jpg
982,Cosplay Complex,Comedy,OVA,3,5.99,https://cdn.myanimelist.net/images/anime/13/19185.jpg
983,Cosplay Complex: Extra Identification,Comedy,OVA,1,5.9,https://cdn.myanimelist.net/images/anime/11/59969.jpg
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,Comedy,TV,12,6.51,https://cdn.myanimelist.net/images/anime/13/78564.jpg
991,Usagi-chan de Cue!!,Comedy,OVA,3,5.79,https://cdn.myanimelist.net/images/anime/12/2999.jpg
1009,Battle Spirits: Ryuuko no Ken,Comedy,OVA,1,4.89,https://cdn.myanimelist.net/images/anime/4/64045.jpg
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,Comedy,Special,2,6.67,https://cdn.myanimelist.net/images/anime/7/33729.jpg
1014,Chicchana Yukitsukai Sugar Specials,Comedy,Special,2,7.09,https://cdn.myanimelist.net/images/anime/12/23190.jpg
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,Comedy,Special,1,7.78,https://cdn.myanimelist.net/images/anime/3/23458.jpg
1046,Elf wo Karu Mono-tachi II,Comedy,TV,12,7.15,https://cdn.myanimelist.net/images/anime/1919/92736.jpg
1057,Ippatsu Kiki Musume,Comedy,TV,16,6.44,https://cdn.myanimelist.net/images/anime/6/34133.jpg
1058,Kidou Shinsengumi Moeyo Ken,Comedy,OVA,4,5.81,https://cdn.myanimelist.net/images/anime/2/29756.jpg
1060,Oruchuban Ebichu,Comedy,TV,24,7.52,https://cdn.myanimelist.net/images/anime/4/79591.jpg
1066,Shakugan no Shana Specials,Comedy,Special,4,7.22,https://cdn.myanimelist.net/images/anime/7/16951.jpg
1070,Love Get Chu,Comedy,TV,25,6.74,https://cdn.myanimelist.net/images/anime/11/52613.jpg
1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,Comedy,OVA,1,6.87,https://cdn.myanimelist.net/images/anime/10/11244.jpg
1075,Netrun-mon the Movie,Comedy,OVA,1,5.42,https://cdn.myanimelist.net/images/anime/9/27246.jpg
1078,Cardcaptor Sakura: Leave It to Kero-chan,Comedy,Movie,1,7.46,https://cdn.myanimelist.net/images/anime/13/28850.jpg
1093,Oishinbo,Comedy,TV,136,6.24,https://cdn.myanimelist.net/images/anime/1681/109663.jpg
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,Comedy,OVA,3,6.33,https://cdn.myanimelist.net/images/anime/1728/133610.jpg
1105,Digital Juice,Comedy,OVA,6,5.66,https://cdn.myanimelist.net/images/anime/12/17437.jpg
1106,Eikyuu Kazoku,Comedy,Movie,1,6.16,https://cdn.myanimelist.net/images/anime/7/10210.jpg
1127,UFO Princess Valkyrie,Comedy,TV,12,6.9,https://cdn.myanimelist.net/images/anime/1787/133829.jpg
1151,Dominion,Comedy,OVA,4,7.06,https://cdn.myanimelist.net/images/anime/1450/110634.jpg
1188,Momoiro Sisters,Comedy,TV,24,6.3,https://cdn.myanimelist.net/images/anime/7/15422.jpg
1193,Happy Seven: The TV Manga,Comedy,TV,13,6.49,https://cdn.myanimelist.net/images/anime/12/5509.jpg
1196,Masuda Kousuke Gekijou Gag Manga Biyori,Comedy,TV,12,7.4,https://cdn.myanimelist.net/images/anime/12/3537.jpg
1199,Nintama Rantarou,Comedy,TV,Unknown,7.18,https://cdn.myanimelist.net/images/anime/6/74028.jpg
1231,Saber Marionette J to X,Comedy,TV,26,7.39,https://cdn.myanimelist.net/images/anime/1773/94167.jpg
1232,Saber Marionette R,Comedy,OVA,3,6.73,https://cdn.myanimelist.net/images/anime/1754/135422.jpg
1235,I&#039;&#039;s Pure Bonus,Comedy,Special,5,6.62,https://cdn.myanimelist.net/images/anime/1/1235.jpg
1271,Kyoukasho ni Nai!,Comedy,OVA,2,5.85,https://cdn.myanimelist.net/images/anime/1159/100238.jpg
1284,Houma Hunter Lime,Comedy,OVA,3,6.12,https://cdn.myanimelist.net/images/anime/1936/93963.jpg
1288,Mobile Police Patlabor,Comedy,OVA,7,7.46,https://cdn.myanimelist.net/images/anime/11/24151.jpg
1289,Mobile Police Patlabor: The New Files,Comedy,OVA,16,7.61,https://cdn.myanimelist.net/images/anime/1602/134832.jpg
1300,Omishi Mahou Gekijou: Risky/Safety,Comedy,TV,24,6.83,https://cdn.myanimelist.net/images/anime/13/14714.jpg
1312,Chikyuu Bouei Kigyou Dai-Guard,Comedy,TV,26,7.21,https://cdn.myanimelist.net/images/anime/1969/94093.jpg
1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,Comedy,Special,26,7.31,https://cdn.myanimelist.net/images/anime/12/4166.jpg
1370,Atama Yama,Comedy,Movie,1,6.65,https://cdn.myanimelist.net/images/anime/1845/112896.jpg
1372,Taiho Shichau zo (1996),Comedy,TV,47,7.59,https://cdn.myanimelist.net/images/anime/4/16767.jpg
1412,Lupin III,Comedy,TV,23,7.76,https://cdn.myanimelist.net/images/anime/10/15625.jpg
1413,Lupin III: Alcatraz Connection,Comedy,Special,1,7.29,https://cdn.myanimelist.net/images/anime/1899/134187.jpg
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,Comedy,Special,1,7.28,https://cdn.myanimelist.net/images/anime/10/27604.jpg
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,Comedy,Special,1,7.03,https://cdn.myanimelist.net/images/anime/13/61691.jpg
1416,Lupin III: Dead or Alive,Comedy,Movie,1,7.32,https://cdn.myanimelist.net/images/anime/1408/94363.jpg
1417,Lupin III: Moeyo Zantetsuken!,Comedy,Special,1,7.25,https://cdn.myanimelist.net/images/anime/9/77771.jpg
1419,Lupin III: Kutabare! Nostradamus,Comedy,Movie,1,7.48,https://cdn.myanimelist.net/images/anime/8/21668.jpg
1420,Lupin III: Russia yori Ai wo Komete,Comedy,Special,1,6.93,https://cdn.myanimelist.net/images/anime/4/61697.jpg
1422,Lupin III: $1 Money Wars,Comedy,Special,1,7.33,https://cdn.myanimelist.net/images/anime/1555/134189.jpg
1423,Lupin III: Napoleon no Jisho wo Ubae,Comedy,Special,1,6.97,https://cdn.myanimelist.net/images/anime/13/61695.jpg
1424,Lupin III: Otakara Henkyaku Daisakusen!!,Comedy,Special,1,7.55,https://cdn.myanimelist.net/images/anime/1547/100586.jpg
1425,Lupin III: Part II,Comedy,TV,155,7.93,https://cdn.myanimelist.net/images/anime/7/34035.jpg
1426,Lupin III: Part III,Comedy,TV,50,7.5,https://cdn.myanimelist.net/images/anime/1441/100440.jpg
1427,Lupin III: Ikiteita Majutsushi,Comedy,OVA,1,6.28,https://cdn.myanimelist.net/images/anime/13/27617.jpg
1428,Lupin III: Secret File,Comedy,OVA,1,6.48,https://cdn.myanimelist.net/images/anime/1185/130917.jpg
1429,Lupin III: Nusumareta Lupin,Comedy,Special,1,7.31,https://cdn.myanimelist.net/images/anime/12/27610.jpg
1430,Lupin III: Cagliostro no Shiro,Comedy,Movie,1,8.2,https://cdn.myanimelist.net/images/anime/5/26182.jpg
1431,Lupin III: Ai no Da Capo - Fujiko&#039;s Unlucky Days,Comedy,Special,1,7.04,https://cdn.myanimelist.net/images/anime/1143/134195.jpg
1432,Lupin III: Fuuma Ichizoku no Inbou,Comedy,Movie,1,7.38,https://cdn.myanimelist.net/images/anime/1142/94365.jpg
1433,Lupin III: Babylon no Ougon Densetsu,Comedy,Movie,1,6.82,https://cdn.myanimelist.net/images/anime/1915/134262.jpg
1434,Lupin III: Harimao no Zaihou wo Oe!!,Comedy,Special,1,7.16,https://cdn.myanimelist.net/images/anime/1156/96563.jpg
1436,Lupin III: Twilight Gemini no Himitsu,Comedy,Special,1,7.17,https://cdn.myanimelist.net/images/anime/1190/97706.jpg
1438,Lupin III: Lupin Ansatsu Shirei,Comedy,Special,1,7.08,https://cdn.myanimelist.net/images/anime/11/27608.jpg
1469,Monster Farm: Enbanseki no Himitsu,Comedy,TV,48,6.91,https://cdn.myanimelist.net/images/anime/1044/113641.jpg
1478,City Hunter: Goodbye My Sweetheart,Comedy,Special,1,7.67,https://cdn.myanimelist.net/images/anime/1814/94961.jpg
1482,D.Gray-man,Comedy,TV,103,8.2,https://cdn.myanimelist.net/images/anime/13/75194.jpg
1489,Renkin San-kyuu Magical? Pokaan Specials,Comedy,Special,3,7.05,https://cdn.myanimelist.net/images/anime/11/74299.jpg
1501,Kaleido Star: Good da yo! Goood!!,Comedy,OVA,1,6.97,https://cdn.myanimelist.net/images/anime/8/23765.jpg
1528,Bishoujo Yuugekitai Battle Skipper,Comedy,OVA,3,5.41,https://cdn.myanimelist.net/images/anime/1851/96471.jpg
1547,Obake no Q-tarou,Comedy,TV,96,6.38,https://cdn.myanimelist.net/images/anime/1835/95971.jpg
1559,Shijou Saikyou no Deshi Kenichi,Comedy,TV,50,8.25,https://cdn.myanimelist.net/images/anime/9/75515.jpg
1562,Yamato Nadeshiko ShichihengeÃ¢â„¢Â¥,Comedy,TV,25,7.89,https://cdn.myanimelist.net/images/anime/11/7701.jpg
1568,Sumomomo Momomo: Chijou Saikyou no Yome,Comedy,TV,22,7.08,https://cdn.myanimelist.net/images/anime/8/2357.jpg
1577,Taiho Shichau zo,Comedy,OVA,4,7.51,https://cdn.myanimelist.net/images/anime/1498/97153.jpg
1584,Stratos 4 Advance Kanketsu-hen,Comedy,OVA,2,7.08,https://cdn.myanimelist.net/images/anime/13/59213.jpg
1590,Legendz: Yomigaeru Ryuuou Densetsu,Comedy,TV,50,7.47,https://cdn.myanimelist.net/images/anime/1476/98137.jpg
1593,Azumanga Web Daioh,Comedy,ONA,1,6.81,https://cdn.myanimelist.net/images/anime/1186/139941.jpg
1597,Panyo Panyo Di Gi Charat,Comedy,TV,48,6.89,https://cdn.myanimelist.net/images/anime/1970/97598.jpg
1600,Galaxy Angel Rune,Comedy,TV,13,6.57,https://cdn.myanimelist.net/images/anime/12/76294.jpg
1613,Jikuu Ihoujin Kyoko: Chocola ni Omakase!,Comedy,OVA,1,5.61,https://cdn.myanimelist.net/images/anime/1/1613.jpg
1620,MAPS,Comedy,OVA,4,5.95,https://cdn.myanimelist.net/images/anime/4/22262.jpg
1621,Haru no Ashioto The Movie: Ourin Dakkan,Comedy,Movie,1,5.11,https://cdn.myanimelist.net/images/anime/1888/112336.jpg
1623,G-On Riders,Comedy,TV,13,6.02,https://cdn.myanimelist.net/images/anime/7/23389.jpg
1630,Yousei Hime Ren,Comedy,OVA,2,6.35,https://cdn.myanimelist.net/images/anime/9/61775.jpg
1643,Sailor Victory,Comedy,OVA,2,6.02,https://cdn.myanimelist.net/images/anime/5/20063.jpg
1655,Nerima Daikon Brothers,Comedy,TV,12,7.47,https://cdn.myanimelist.net/images/anime/7/24303.jpg
1656,PostPet Momobin,Comedy,TV,24,5.68,https://cdn.myanimelist.net/images/anime/1003/112173.jpg
1684,Dotto Koni-chan,Comedy,TV,26,7.5,https://cdn.myanimelist.net/images/anime/1910/106998.jpg
1685,Duel Masters,Comedy,TV,26,5.92,https://cdn.myanimelist.net/images/anime/3/21506.jpg
1694,iDOLM@STER Xenoglossia,Comedy,TV,26,6.68,https://cdn.myanimelist.net/images/anime/12/41087.jpg
1728,Super GALS! Kotobuki Ran,Comedy,TV,52,7.57,https://cdn.myanimelist.net/images/anime/2/25047.jpg
1738,Muteki Kanban Musume,Comedy,TV,12,7.22,https://cdn.myanimelist.net/images/anime/7/26444.jpg
1741,Hit wo Nerae! Specials,Comedy,Special,4,5.63,https://cdn.myanimelist.net/images/anime/3/5357.jpg
1743,Super Milk-chan,Comedy,TV,14,5.88,https://cdn.myanimelist.net/images/anime/5/78075.jpg
1751,Jikuu Bouken Nuumamonjaa,Comedy,OVA,1,5.37,https://cdn.myanimelist.net/images/anime/1110/112910.jpg
1752,Di Gi Charat: Hoshi no Tabi,Comedy,Movie,1,6.78,https://cdn.myanimelist.net/images/anime/13/28181.jpg
1753,Di Gi Charat: Kuchi Kara Bazooka,Comedy,Special,1,6.49,https://cdn.myanimelist.net/images/anime/12/57017.jpg
1754,Di Gi Charat Summer Special 2000,Comedy,Special,4,6.7,https://cdn.myanimelist.net/images/anime/12/64457.jpg
1755,Di Gi Charat Ohanami Special,Comedy,Special,4,6.88,https://cdn.myanimelist.net/images/anime/1633/135405.jpg
1756,Di Gi Charat Natsuyasumi Special,Comedy,Special,4,6.83,https://cdn.myanimelist.net/images/anime/2/28182.jpg
1757,Di Gi Charat Christmas Special,Comedy,Special,1,6.81,https://cdn.myanimelist.net/images/anime/1348/95892.jpg
1758,Di Gi Charat Tsuyu Specials,Comedy,Special,2,6.8,https://cdn.myanimelist.net/images/anime/1766/95896.jpg
1769,Oh! Super Milk-chan,Comedy,TV,12,6.07,https://cdn.myanimelist.net/images/anime/1189/134405.jpg
1778,Dae Jang Geum: Jang Geum&#039;s Dream,Comedy,TV,26,7.24,https://cdn.myanimelist.net/images/anime/1/1778.jpg
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,Comedy,OVA,1,6.65,https://cdn.myanimelist.net/images/anime/5/81369.jpg
1795,Dirty Pair: Bouryaku no 005-bin,Comedy,OVA,1,6.96,https://cdn.myanimelist.net/images/anime/7/82031.jpg
1796,Dirty Pair: The Movie,Comedy,Movie,1,7.19,https://cdn.myanimelist.net/images/anime/1855/92685.jpg
1802,Dirty Pair Flash,Comedy,OVA,6,6.82,https://cdn.myanimelist.net/images/anime/1405/91068.jpg
1803,Dirty Pair: Lovely Angels yori Ai wo Komete,Comedy,OVA,2,7.16,https://cdn.myanimelist.net/images/anime/7/29694.jpg
1805,Master Mosquiton,Comedy,OVA,6,6.89,https://cdn.myanimelist.net/images/anime/8/15445.jpg
