anime_id,name,genre,_type,episodes,rating,img_link
959,Shin Chou Kyou Ryo: Condor Hero,Drama,TV,26,7.53,https://cdn.myanimelist.net/images/anime/1698/139204.jpg
960,Shin Chou Kyou Ryo: Condor Hero II,Drama,TV,26,7.51,https://cdn.myanimelist.net/images/anime/1788/139203.jpg
1001,Tide-Line Blue Special,Drama,Special,1,6.83,https://cdn.myanimelist.net/images/anime/3/21407.jpg
1032,Kumo no You ni Kaze no You ni,Drama,Movie,1,7.03,https://cdn.myanimelist.net/images/anime/2/43205.jpg
1044,Taiyou no Ouji: Horus no Daibouken,Drama,Movie,1,6.63,https://cdn.myanimelist.net/images/anime/1791/100508.jpg
1047,On Your Mark,Drama,Music,1,7.6,https://cdn.myanimelist.net/images/anime/10/81234.jpg
1071,Memories Off #5 Togireta Film The Animation,Drama,OVA,1,6.34,https://cdn.myanimelist.net/images/anime/8/4682.jpg
1083,Human Crossing,Drama,TV,13,6.53,https://cdn.myanimelist.net/images/anime/1887/136211.jpg
1084,I&#039;&#039;s,Drama,OVA,2,6.13,https://cdn.myanimelist.net/images/anime/1/1084.jpg
1095,Mobile Police Patlabor: The Movie,Drama,Movie,1,7.59,https://cdn.myanimelist.net/images/anime/5/74786.jpg
1097,Lime-iro Senkitan,Drama,TV,13,6.14,https://cdn.myanimelist.net/images/anime/6/75503.jpg
1107,Youjuu Toshi,Drama,Movie,1,6.52,https://cdn.myanimelist.net/images/anime/2/50021.jpg
1116,Junkers Come Here,Drama,Movie,1,7.29,https://cdn.myanimelist.net/images/anime/1343/100456.jpg
1142,Hachimitsu to Clover II,Drama,TV,12,8.37,https://cdn.myanimelist.net/images/anime/6/11040.jpg
1154,Mother: Saigo no Shoujo Eve,Drama,Movie,1,5.97,https://cdn.myanimelist.net/images/anime/12/68115.jpg
1169,Green Legend Ran,Drama,OVA,3,6.9,https://cdn.myanimelist.net/images/anime/1882/96360.jpg
1187,DNAÃ‚Â² OVA,Drama,OVA,3,6.73,https://cdn.myanimelist.net/images/anime/7/4537.jpg
1206,Ihatov Gensou: Kenji no Haru,Drama,Movie,1,7.4,https://cdn.myanimelist.net/images/anime/5/57331.jpg
1210,NHK ni Youkoso!,Drama,TV,24,8.4,https://cdn.myanimelist.net/images/anime/3/52675.jpg
1214,Binbou Shimai Monogatari,Drama,TV,10,6.95,https://cdn.myanimelist.net/images/anime/1959/108682.jpg
1219,Chocotto Sister,Drama,TV,24,6.91,https://cdn.myanimelist.net/images/anime/7/16825.jpg
1230,Innocent Venus,Drama,TV,12,6.95,https://cdn.myanimelist.net/images/anime/1104/131282.jpg
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,Drama,Movie,1,7.62,https://cdn.myanimelist.net/images/anime/1952/117493.jpg
1268,Aquarian Age: Saga II - Don&#039;t Forget Me...,Drama,OVA,1,6.04,https://cdn.myanimelist.net/images/anime/3/61595.jpg
1287,Odin: Koushi Hansen Starlight,Drama,Movie,1,5.26,https://cdn.myanimelist.net/images/anime/1093/112894.jpg
1303,The Animatrix,Drama,OVA,9,7.34,https://cdn.myanimelist.net/images/anime/3/75870.jpg
1324,Earthian,Drama,OVA,4,6.27,https://cdn.myanimelist.net/images/anime/3/62449.jpg
1325,Hamelin no Violin Hiki,Drama,TV,25,6.78,https://cdn.myanimelist.net/images/anime/7/20972.jpg
1329,Rail of the Star: A True Story of Children,Drama,Movie,1,7.41,https://cdn.myanimelist.net/images/anime/4/85355.jpg
1336,Kyoushoku Soukou Guyver II,Drama,OVA,6,7.2,https://cdn.myanimelist.net/images/anime/1833/92279.jpg
1341,Violence Jack: Harlem Bomber-hen,Drama,OVA,1,5.46,https://cdn.myanimelist.net/images/anime/1152/121840.jpg
1342,Violence Jack: Jigoku Gai-hen,Drama,OVA,1,5.8,https://cdn.myanimelist.net/images/anime/13/12874.jpg
1343,Violence Jack: Hell&#039;s Wind-hen,Drama,OVA,1,5.68,https://cdn.myanimelist.net/images/anime/1/2384.jpg
1344,Eightman After,Drama,OVA,4,6.38,https://cdn.myanimelist.net/images/anime/1150/92809.jpg
1356,Hokuto no Ken 2,Drama,TV,43,7.64,https://cdn.myanimelist.net/images/anime/1912/106020.jpg
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Drama,Special,4,7.45,https://cdn.myanimelist.net/images/anime/1879/120375.jpg
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,Drama,Movie,1,7.91,https://cdn.myanimelist.net/images/anime/5/73888.jpg
1384,Kyuuketsuhime Miyu,Drama,OVA,4,7.13,https://cdn.myanimelist.net/images/anime/12/78948.jpg
1450,Brigadoon: Marin to Melan,Drama,TV,26,7.44,https://cdn.myanimelist.net/images/anime/7/75820.jpg
1457,Key the Metal Idol,Drama,OVA,15,7.09,https://cdn.myanimelist.net/images/anime/1793/115026.jpg
1462,Memories,Drama,Movie,3,7.84,https://cdn.myanimelist.net/images/anime/9/74781.jpg
1485,Akachan to Boku,Drama,TV,35,8.02,https://cdn.myanimelist.net/images/anime/2/49693.jpg
1488,Area 88,Drama,OVA,3,7.65,https://cdn.myanimelist.net/images/anime/11/2856.jpg
1497,Aru Machi Kado no Monogatari,Drama,Movie,1,6.81,https://cdn.myanimelist.net/images/anime/6/3159.jpg
1500,Teizokurei Daydream,Drama,OVA,4,6.4,https://cdn.myanimelist.net/images/anime/8/3784.jpg
1504,Macross Flash Back 2012,Drama,OVA,1,7.04,https://cdn.myanimelist.net/images/anime/5/11073.jpg
1508,Sci-fi Harry,Drama,TV,20,6.38,https://cdn.myanimelist.net/images/anime/9/57605.jpg
1520,Black Jack,Drama,OVA,12,7.88,https://cdn.myanimelist.net/images/anime/5/12978.jpg
1521,Black Jack the Movie,Drama,Movie,1,7.38,https://cdn.myanimelist.net/images/anime/1868/134318.jpg
1538,Pumpkin Scissors,Drama,TV,24,7.25,https://cdn.myanimelist.net/images/anime/8/75181.jpg
1550,Attack No.1,Drama,TV,104,6.85,https://cdn.myanimelist.net/images/anime/1324/135450.jpg
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,Drama,Movie,1,6.31,https://cdn.myanimelist.net/images/anime/7/74265.jpg
1554,Asatte no Houkou.,Drama,TV,12,7.16,https://cdn.myanimelist.net/images/anime/4/74962.jpg
1576,Bakumatsu Kikansetsu Irohanihoheto,Drama,ONA,26,7.22,https://cdn.myanimelist.net/images/anime/4/56037.jpg
1589,Bartender,Drama,TV,11,7.5,https://cdn.myanimelist.net/images/anime/13/67397.jpg
1601,Red Garden,Drama,TV,22,7.22,https://cdn.myanimelist.net/images/anime/5/25411.jpg
1608,Salaryman Kintarou,Drama,TV,20,7.61,https://cdn.myanimelist.net/images/anime/8/62593.jpg
1629,Devilman Lady,Drama,TV,26,6.92,https://cdn.myanimelist.net/images/anime/2/18370.jpg
1660,Kurogane Communication,Drama,TV,24,6.76,https://cdn.myanimelist.net/images/anime/1266/133852.jpg
1663,Haha wo Tazunete Sanzenri,Drama,TV,52,7.39,https://cdn.myanimelist.net/images/anime/9/80523.jpg
1682,Baldr Force Exe Resolution,Drama,OVA,4,6.65,https://cdn.myanimelist.net/images/anime/3/76295.jpg
1690,Bokurano,Drama,TV,24,7.82,https://cdn.myanimelist.net/images/anime/1690/97048.jpg
1692,_Summer,Drama,OVA,2,5.88,https://cdn.myanimelist.net/images/anime/11/75131.jpg
1695,Les MisÃƒÂ©rables: Shoujo Cosette,Drama,TV,52,7.99,https://cdn.myanimelist.net/images/anime/1/1695.jpg
1719,Rozen Maiden: OuvertÃƒÂ¼re,Drama,Special,2,7.83,https://cdn.myanimelist.net/images/anime/1/1719.jpg
1729,Maria-sama ga Miteru 3rd,Drama,OVA,5,8,https://cdn.myanimelist.net/images/anime/6/75209.jpg
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,Drama,TV,11,6.08,https://cdn.myanimelist.net/images/anime/11/62657.jpg
1760,Golgo 13,Drama,Movie,1,6.93,https://cdn.myanimelist.net/images/anime/1476/102570.jpg
1761,Golgo 13: Queen Bee,Drama,OVA,1,6.72,https://cdn.myanimelist.net/images/anime/5/38653.jpg
1791,Ai Doll,Drama,OVA,4,5.94,https://cdn.myanimelist.net/images/anime/3/65877.jpg
1793,Kaze no Na wa Amnesia,Drama,Movie,1,6.62,https://cdn.myanimelist.net/images/anime/1/1793.jpg
1797,Animation Seisaku Shinkou Kuromi-chan,Drama,OVA,1,7.04,https://cdn.myanimelist.net/images/anime/1/1797.jpg
1798,Animation Seisaku Shinkou Kuromi-chan 2,Drama,OVA,1,7.05,https://cdn.myanimelist.net/images/anime/1/1798.jpg
1800,Fatal Fury 2: The New Battle,Drama,OVA,1,6.89,https://cdn.myanimelist.net/images/anime/1691/106030.jpg
1824,Hadashi no Gen,Drama,Movie,1,7.92,https://cdn.myanimelist.net/images/anime/1873/98756.jpg
1825,Hadashi no Gen 2,Drama,Movie,1,7.5,https://cdn.myanimelist.net/images/anime/1295/98758.jpg
1830,Utawarerumono Specials,Drama,Special,6,7.75,https://cdn.myanimelist.net/images/anime/1319/99303.jpg
1832,Meiou Project Zeorymer,Drama,OVA,4,6.36,https://cdn.myanimelist.net/images/anime/1068/112547.jpg
1843,Yomigaeru Sora: Rescue Wings Special,Drama,Special,1,7.08,https://cdn.myanimelist.net/images/anime/1/1843.jpg
1847,Rec: Yurusarezarumono,Drama,Special,1,7.3,https://cdn.myanimelist.net/images/anime/1025/128543.jpg
1857,Taiyou no Mokushiroku: A Spirit of the Sun,Drama,Special,2,7.11,https://cdn.myanimelist.net/images/anime/1189/134725.jpg
1868,Gin&#039;iro no Olynsis: Tokito,Drama,TV,12,6.42,https://cdn.myanimelist.net/images/anime/13/23608.jpg
1878,Kaze no Shoujo Emily,Drama,TV,26,7.49,https://cdn.myanimelist.net/images/anime/1187/131232.jpg
1915,Mahou Shoujo Lyrical Nanoha StrikerS,Drama,TV,26,7.74,https://cdn.myanimelist.net/images/anime/3/14190.jpg
1949,Mahou no Chocolate,Drama,OVA,1,5.39,https://cdn.myanimelist.net/images/anime/1055/112163.jpg
1952,Vampire Hunter,Drama,OVA,4,6.83,https://cdn.myanimelist.net/images/anime/1078/131326.jpg
1959,Wild 7,Drama,OVA,2,6.34,https://cdn.myanimelist.net/images/anime/1164/134100.jpg
1961,Arashi no Yoru ni,Drama,Movie,1,7.9,https://cdn.myanimelist.net/images/anime/9/5064.jpg
1974,Glass no Kamen (2005),Drama,TV,51,8.23,https://cdn.myanimelist.net/images/anime/1/2043.jpg
1977,Hijikata Toshizou: Shiro no Kiseki,Drama,OVA,1,6.35,https://cdn.myanimelist.net/images/anime/1/2252.jpg
1983,Black Jack: Futari no Kuroi Isha,Drama,Movie,1,7.42,https://cdn.myanimelist.net/images/anime/4/40303.jpg
2000,Roujin Z,Drama,OVA,1,7.15,https://cdn.myanimelist.net/images/anime/1584/93628.jpg
2004,Hanada Shounen-shi,Drama,TV,25,8.16,https://cdn.myanimelist.net/images/anime/2/87319.jpg
2009,Yawara! Special: Zutto Kimi no Koto ga... .,Drama,Special,1,7.46,https://cdn.myanimelist.net/images/anime/1/2125.jpg
2013,Taiho Shichau zo The Movie,Drama,Movie,1,7.42,https://cdn.myanimelist.net/images/anime/1921/92313.jpg
2019,DNA Sights 999.9,Drama,OVA,1,6.3,https://cdn.myanimelist.net/images/anime/1374/99920.jpg
2030,El Cazador de la Bruja,Drama,TV,26,7.32,https://cdn.myanimelist.net/images/anime/1446/98891.jpg
2036,Cosmic Baton Girl Comet-san,Drama,TV,43,7.27,https://cdn.myanimelist.net/images/anime/1710/95290.jpg
2103,TO-Y,Drama,OVA,1,6.37,https://cdn.myanimelist.net/images/anime/1462/116597.jpg
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,Drama,Movie,1,7.87,https://cdn.myanimelist.net/images/anime/8/73906.jpg
2199,Chirin no Suzu,Drama,Movie,1,7.22,https://cdn.myanimelist.net/images/anime/11/80079.jpg
2210,Tooi Sekai,Drama,ONA,1,6.62,https://cdn.myanimelist.net/images/anime/1427/103656.jpg
2213,Black Jack (TV),Drama,TV,61,7.74,https://cdn.myanimelist.net/images/anime/1588/133791.jpg
2216,Shigurui,Drama,TV,12,7.54,https://cdn.myanimelist.net/images/anime/1440/115872.jpg
2220,Be-Boy Kidnapp&#039;n Idol,Drama,OVA,1,5.67,https://cdn.myanimelist.net/images/anime/1/2413.jpg
2225,Alps no Shoujo Heidi,Drama,TV,52,7.26,https://cdn.myanimelist.net/images/anime/1338/110897.jpg
2227,Lady Lady!!,Drama,TV,21,7.73,https://cdn.myanimelist.net/images/anime/13/16818.jpg
2230,Hana no Ko Lunlun,Drama,TV,50,7.02,https://cdn.myanimelist.net/images/anime/3/16095.jpg
2235,Mizu no Kotoba,Drama,Special,1,7.03,https://cdn.myanimelist.net/images/anime/13/76137.jpg
2243,Karasu Tengu Kabuto,Drama,TV,39,6.97,https://cdn.myanimelist.net/images/anime/1/2445.jpg
2256,Choujuu Kishin Dancougar: Ushinawareta Monotachi e no Requiem,Drama,OVA,1,6.5,https://cdn.myanimelist.net/images/anime/1592/92618.jpg
2298,Mobile Suit Gundam Seed: After-Phase Between the Stars,Drama,Special,1,7.16,https://cdn.myanimelist.net/images/anime/7/28296.jpg
2308,Lime-iro Ryuukitan X,Drama,TV,13,5.89,https://cdn.myanimelist.net/images/anime/6/75504.jpg
2333,Anime Sanjuushi,Drama,TV,52,7.3,https://cdn.myanimelist.net/images/anime/3/61981.jpg
2341,Choujin Densetsu Urotsukidouji,Drama,OVA,3,6.34,https://cdn.myanimelist.net/images/anime/1109/111849.jpg
2346,Koroshiya 1 The Animation: Episode 0,Drama,OVA,1,5.94,https://cdn.myanimelist.net/images/anime/11/34131.jpg
2359,Choujin Densetsu Urotsukidouji Movie,Drama,Movie,1,6.37,https://cdn.myanimelist.net/images/anime/10/15026.jpg
2372,Enbo,Drama,OVA,6,7.22,https://cdn.myanimelist.net/images/anime/6/40117.jpg
2387,Ai Monogatari: 9 Love Stories,Drama,OVA,1,6.82,https://cdn.myanimelist.net/images/anime/5/2646.jpg
2398,Digimon Adventure 02: Diablomon no Gyakushuu,Drama,Movie,1,7.4,https://cdn.myanimelist.net/images/anime/2/82620.jpg
2402,Ashita no Joe,Drama,TV,79,8.22,https://cdn.myanimelist.net/images/anime/5/64671.jpg
2405,Hello! Lady Lynn,Drama,TV,36,7.85,https://cdn.myanimelist.net/images/anime/4/16819.jpg
2453,Dennou Sentai Voogie&#039;sÃ¢Ëœâ€¦Angel,Drama,OVA,3,5.69,https://cdn.myanimelist.net/images/anime/8/75160.jpg
2459,Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,Drama,OVA,1,7.23,https://cdn.myanimelist.net/images/anime/3/4678.jpg
2460,Maison Ikkoku: Kanketsu-hen,Drama,Movie,1,7.49,https://cdn.myanimelist.net/images/anime/1571/135332.jpg
2468,Nineteen 19,Drama,OVA,1,6.13,https://cdn.myanimelist.net/images/anime/4/31679.jpg
2493,Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By,Drama,Movie,1,7.01,https://cdn.myanimelist.net/images/anime/13/3044.jpg
2495,Chance Triangle Session,Drama,TV,13,6.77,https://cdn.myanimelist.net/images/anime/1821/128740.jpg
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,Drama,TV,50,7.35,https://cdn.myanimelist.net/images/anime/1191/98626.jpg
2545,Huckleberry no Bouken,Drama,TV,26,6.25,https://cdn.myanimelist.net/images/anime/13/3207.jpg
2546,Alps Monogatari: Watashi no Annette,Drama,TV,48,6.73,https://cdn.myanimelist.net/images/anime/1626/98666.jpg
2547,Shoukoujo Sara,Drama,TV,46,7.8,https://cdn.myanimelist.net/images/anime/8/3209.jpg
2548,Ai no Wakakusa Monogatari,Drama,TV,48,7.48,https://cdn.myanimelist.net/images/anime/2/3210.jpg
2549,Perrine Monogatari,Drama,TV,53,7.63,https://cdn.myanimelist.net/images/anime/1206/137104.jpg
2553,Flanders no Inu,Drama,TV,52,7.52,https://cdn.myanimelist.net/images/anime/2/17492.jpg
2554,Ai Shoujo Pollyanna Story,Drama,TV,51,6.98,https://cdn.myanimelist.net/images/anime/13/71674.jpg
2555,Shoukoushi Cedie,Drama,TV,43,7.45,https://cdn.myanimelist.net/images/anime/5/3273.jpg
2557,Trapp Ikka Monogatari,Drama,TV,40,7.75,https://cdn.myanimelist.net/images/anime/2/17856.jpg
2558,Wakakusa Monogatari: Nan to Jo-sensei,Drama,TV,40,7.73,https://cdn.myanimelist.net/images/anime/12/3276.jpg
2559,Romeo no Aoi Sora,Drama,TV,33,8.47,https://cdn.myanimelist.net/images/anime/4/17979.jpg
2568,Kojika Monogatari,Drama,TV,52,6.68,https://cdn.myanimelist.net/images/anime/1164/132238.jpg
2573,Minami no Niji no Lucy,Drama,TV,50,7.05,https://cdn.myanimelist.net/images/anime/1769/102083.jpg
2576,Araiguma Rascal,Drama,TV,52,6.82,https://cdn.myanimelist.net/images/anime/7/3363.jpg
2577,Tom Sawyer no Bouken,Drama,TV,49,7.15,https://cdn.myanimelist.net/images/anime/10/73344.jpg
2583,Soukou Kihei Votoms: The Last Red Shoulder,Drama,OVA,1,7.32,https://cdn.myanimelist.net/images/anime/8/24536.jpg
