anime_id,name,genre,_type,episodes,rating,img_link
125,Futakoi,Romance,TV,13,6.64,https://cdn.myanimelist.net/images/anime/1/125.jpg
133,Green Green,Romance,TV,12,6.44,https://cdn.myanimelist.net/images/anime/7/75251.jpg
142,Kamikaze Kaitou Jeanne,Romance,TV,44,7.52,https://cdn.myanimelist.net/images/anime/5/20389.jpg
144,Kanon,Romance,TV,13,7.27,https://cdn.myanimelist.net/images/anime/1552/128388.jpg
145,Kareshi Kanojo no Jijou,Romance,TV,26,7.66,https://cdn.myanimelist.net/images/anime/1222/108880.jpg
146,Kono Minikuku mo Utsukushii Sekai,Romance,TV,12,6.92,https://cdn.myanimelist.net/images/anime/10/21035.jpg
147,Kimi ga Nozomu Eien,Romance,TV,14,7.41,https://cdn.myanimelist.net/images/anime/5/10227.jpg
148,Kita e.: Diamond Dust Drops,Romance,TV,12,6.77,https://cdn.myanimelist.net/images/anime/1488/132892.jpg
149,Loveless,Romance,TV,12,7.19,https://cdn.myanimelist.net/images/anime/2/22947.jpg
156,X,Romance,TV,24,7.56,https://cdn.myanimelist.net/images/anime/8/17167.jpg
158,Maria-sama ga Miteru,Romance,TV,13,7.48,https://cdn.myanimelist.net/images/anime/1994/114208.jpg
162,Pita Ten,Romance,TV,26,7.08,https://cdn.myanimelist.net/images/anime/7/25205.jpg
165,RahXephon,Romance,TV,26,7.55,https://cdn.myanimelist.net/images/anime/13/75168.jpg
169,Shingetsutan Tsukihime,Romance,TV,12,7.1,https://cdn.myanimelist.net/images/anime/12/20669.jpg
178,Ultra Maniac,Romance,TV,26,7.3,https://cdn.myanimelist.net/images/anime/8/53571.jpg
179,Ultra Maniac OVA,Romance,OVA,1,6.82,https://cdn.myanimelist.net/images/anime/2/3132.jpg
182,Tenkuu no Escaflowne,Romance,TV,26,7.8,https://cdn.myanimelist.net/images/anime/5/30689.jpg
190,Love Hina Again,Romance,OVA,3,7.36,https://cdn.myanimelist.net/images/anime/3/10289.jpg
191,Love Hina Christmas Special: Silent Eve,Romance,Special,1,7.44,https://cdn.myanimelist.net/images/anime/11/82467.jpg
193,Maburaho,Romance,TV,24,7.01,https://cdn.myanimelist.net/images/anime/9/79204.jpg
195,OnegaiÃ¢Ëœâ€ Teacher,Romance,TV,12,7.35,https://cdn.myanimelist.net/images/anime/1371/138517.jpg
197,Rizelmine,Romance,TV,24,6.67,https://cdn.myanimelist.net/images/anime/7/22990.jpg
200,Tenshi na Konamaiki,Romance,TV,50,7.6,https://cdn.myanimelist.net/images/anime/1644/131230.jpg
226,Elfen Lied,Romance,TV,13,7.85,https://cdn.myanimelist.net/images/anime/1780/121555.jpg
232,Cardcaptor Sakura,Romance,TV,70,8.18,https://cdn.myanimelist.net/images/anime/8/60781.jpg
237,Eureka Seven,Romance,TV,50,8.19,https://cdn.myanimelist.net/images/anime/12/34443.jpg
241,Girls Bravo: First Season,Romance,TV,11,6.69,https://cdn.myanimelist.net/images/anime/12/48027.jpg
243,Gravitation,Romance,TV,13,7.26,https://cdn.myanimelist.net/images/anime/4/21856.jpg
246,Groove Adventure Rave,Romance,TV,51,7.45,https://cdn.myanimelist.net/images/anime/9/20134.jpg
248,Ichigo 100%,Romance,TV,12,6.84,https://cdn.myanimelist.net/images/anime/1157/132580.jpg
259,HappyÃ¢Ëœâ€ Lesson,Romance,OVA,5,6.76,https://cdn.myanimelist.net/images/anime/6/15349.jpg
260,HappyÃ¢Ëœâ€ Lesson (TV),Romance,TV,13,6.81,https://cdn.myanimelist.net/images/anime/3/75576.jpg
261,HappyÃ¢Ëœâ€ Lesson: Advance,Romance,TV,13,6.97,https://cdn.myanimelist.net/images/anime/7/75575.jpg
262,HappyÃ¢Ëœâ€ Lesson: The Final,Romance,OVA,3,6.96,https://cdn.myanimelist.net/images/anime/11/75578.jpg
276,Mahoromatic: Automatic Maiden,Romance,TV,12,7.29,https://cdn.myanimelist.net/images/anime/13/23051.jpg
277,Mahoromatic 2,Romance,TV,14,7.3,https://cdn.myanimelist.net/images/anime/1367/98136.jpg
282,Angel Heart,Romance,TV,50,7.38,https://cdn.myanimelist.net/images/anime/1399/135545.jpg
284,Area 88 (TV),Romance,TV,12,7.17,https://cdn.myanimelist.net/images/anime/9/75571.jpg
291,D.C.S.S: Da Capo Second Season,Romance,TV,26,7.15,https://cdn.myanimelist.net/images/anime/8/73937.jpg
304,Aa! Megami-sama! Movie,Romance,Movie,1,7.65,https://cdn.myanimelist.net/images/anime/5/71211.jpg
311,Ace wo Nerae!,Romance,TV,26,7.08,https://cdn.myanimelist.net/images/anime/1414/91264.jpg
313,Ace wo Nerae! (1979),Romance,Movie,1,6.95,https://cdn.myanimelist.net/images/anime/1306/100442.jpg
318,Hand Maid May,Romance,TV,10,6.85,https://cdn.myanimelist.net/images/anime/13/19241.jpg
322,Paradise Kiss,Romance,TV,12,7.93,https://cdn.myanimelist.net/images/anime/7/80636.jpg
325,Peach Girl,Romance,TV,25,7.16,https://cdn.myanimelist.net/images/anime/13/75579.jpg
328,Piano,Romance,TV,10,6.1,https://cdn.myanimelist.net/images/anime/2/12834.jpg
330,Midori no Hibi,Romance,TV,13,7.45,https://cdn.myanimelist.net/images/anime/13/56961.jpg
334,Marmalade Boy,Romance,TV,76,7.64,https://cdn.myanimelist.net/images/anime/8/6092.jpg
337,Psychic Academy,Romance,TV,24,6.36,https://cdn.myanimelist.net/images/anime/1886/98806.jpg
338,Rose of Versailles,Romance,TV,40,8.4,https://cdn.myanimelist.net/images/anime/9/57043.jpg
343,Tsukuyomi: Moon Phase,Romance,TV,25,7.16,https://cdn.myanimelist.net/images/anime/13/75255.jpg
345,Eikoku Koi Monogatari Emma,Romance,TV,12,7.81,https://cdn.myanimelist.net/images/anime/5/80117.jpg
346,W: Wish,Romance,TV,13,6.3,https://cdn.myanimelist.net/images/anime/1/346.jpg
355,Shakugan no Shana,Romance,TV,24,7.74,https://cdn.myanimelist.net/images/anime/8/21197.jpg
356,Fate/stay night,Romance,TV,24,7.58,https://cdn.myanimelist.net/images/anime/4/30327.jpg
358,"Iriya no Sora, UFO no Natsu",Romance,OVA,6,7.12,https://cdn.myanimelist.net/images/anime/1108/94990.jpg
365,Fake,Romance,OVA,1,6.68,https://cdn.myanimelist.net/images/anime/4/25196.jpg
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,Romance,Movie,1,8.28,https://cdn.myanimelist.net/images/anime/1652/90326.jpg
374,Bannou Bunka Neko-Musume DASH!,Romance,OVA,12,6.54,https://cdn.myanimelist.net/images/anime/7/2886.jpg
380,Fushigi Yuugi OVA,Romance,OVA,3,7.26,https://cdn.myanimelist.net/images/anime/1171/92443.jpg
381,Fushigi Yuugi OVA 2,Romance,OVA,6,7.37,https://cdn.myanimelist.net/images/anime/1591/92444.jpg
382,Futari Ecchi,Romance,OVA,4,6.55,https://cdn.myanimelist.net/images/anime/10/20029.jpg
390,Suzuka,Romance,TV,26,7.35,https://cdn.myanimelist.net/images/anime/9/33579.jpg
394,Ai Yori Aoshi: Enishi,Romance,TV,12,7.25,https://cdn.myanimelist.net/images/anime/10/71425.jpg
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,Romance,OVA,2,8.1,https://cdn.myanimelist.net/images/anime/1971/90877.jpg
433,"Kumo no Mukou, Yakusoku no Basho",Romance,Movie,1,7.89,https://cdn.myanimelist.net/images/anime/1725/133738.jpg
435,Magic Knight Rayearth,Romance,TV,20,7.53,https://cdn.myanimelist.net/images/anime/1683/97042.jpg
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,Romance,Movie,1,7.59,https://cdn.myanimelist.net/images/anime/1268/107516.jpg
443,OnegaiÃ¢Ëœâ€ Teacher: Himitsu na Futari,Romance,OVA,1,7.42,https://cdn.myanimelist.net/images/anime/5/33671.jpg
444,Maria-sama ga Miteru: Haru,Romance,TV,13,7.85,https://cdn.myanimelist.net/images/anime/9/75208.jpg
445,Tales of Eternia The Animation,Romance,TV,13,6.32,https://cdn.myanimelist.net/images/anime/11/42089.jpg
455,Fantastic Children,Romance,TV,26,7.67,https://cdn.myanimelist.net/images/anime/9/77062.jpg
470,Okusama wa Joshikousei (TV),Romance,TV,13,6.45,https://cdn.myanimelist.net/images/anime/4/18925.jpg
471,To Heart 2,Romance,TV,13,6.65,https://cdn.myanimelist.net/images/anime/3/57423.jpg
472,To Heart,Romance,TV,13,6.7,https://cdn.myanimelist.net/images/anime/8/29922.jpg
476,Ginban Kaleidoscope,Romance,TV,12,7.48,https://cdn.myanimelist.net/images/anime/8/19926.jpg
487,Girls Bravo: Second Season,Romance,TV,13,6.9,https://cdn.myanimelist.net/images/anime/1538/133872.jpg
493,Armitage III: Poly-Matrix,Romance,Movie,1,7.18,https://cdn.myanimelist.net/images/anime/9/2859.jpg
504,Fatal Fury: The Motion Picture,Romance,Movie,1,6.75,https://cdn.myanimelist.net/images/anime/1460/92435.jpg
506,Glass no Kamen,Romance,TV,23,7.52,https://cdn.myanimelist.net/images/anime/6/39571.jpg
507,Gravitation: Lyrics of Love,Romance,OVA,2,7.12,https://cdn.myanimelist.net/images/anime/1656/94257.jpg
509,I My Me! Strawberry Eggs,Romance,TV,13,6.93,https://cdn.myanimelist.net/images/anime/1414/93964.jpg
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,Romance,TV,13,5.99,https://cdn.myanimelist.net/images/anime/1643/129530.jpg
513,Tenkuu no Shiro Laputa,Romance,Movie,1,8.38,https://cdn.myanimelist.net/images/anime/5/37799.jpg
514,Cossette no Shouzou,Romance,OVA,3,7,https://cdn.myanimelist.net/images/anime/11/77004.jpg
517,School Rumble Ichi Gakki Hoshuu,Romance,OVA,2,7.85,https://cdn.myanimelist.net/images/anime/5/75489.jpg
519,Mahoraba: Heartful days,Romance,TV,26,7.45,https://cdn.myanimelist.net/images/anime/3/50903.jpg
520,Marmalade Boy Movie,Romance,Movie,1,7.5,https://cdn.myanimelist.net/images/anime/9/4286.jpg
521,Mermaid Melody Pichi Pichi Pitch,Romance,TV,52,7.11,https://cdn.myanimelist.net/images/anime/3/9640.jpg
529,Saishuu Heiki Kanojo,Romance,TV,13,7.31,https://cdn.myanimelist.net/images/anime/1/529.jpg
530,Bishoujo Senshi Sailor Moon,Romance,TV,46,7.71,https://cdn.myanimelist.net/images/anime/1440/92258.jpg
531,Bishoujo Senshi Sailor Moon R: The Movie,Romance,Movie,1,7.78,https://cdn.myanimelist.net/images/anime/12/18897.jpg
532,Bishoujo Senshi Sailor Moon S,Romance,TV,38,7.89,https://cdn.myanimelist.net/images/anime/1077/92346.jpg
546,Wind: A Breath of Heart (TV),Romance,TV,13,6.14,https://cdn.myanimelist.net/images/anime/11/75506.jpg
547,Wind: A Breath of Heart OVA,Romance,OVA,3,6.35,https://cdn.myanimelist.net/images/anime/1112/111182.jpg
548,Wonderful Days,Romance,Movie,1,7.17,https://cdn.myanimelist.net/images/anime/8/10332.jpg
554,Koutetsu Tenshi Kurumi,Romance,TV,24,6.92,https://cdn.myanimelist.net/images/anime/1036/97570.jpg
556,Koutetsu Tenshi Kurumi Zero,Romance,OVA,3,6.21,https://cdn.myanimelist.net/images/anime/4/13729.jpg
563,DNAÃ‚Â²,Romance,TV,12,6.85,https://cdn.myanimelist.net/images/anime/1433/103506.jpg
571,Moldiver,Romance,OVA,6,6.25,https://cdn.myanimelist.net/images/anime/4/37735.jpg
576,Magikano,Romance,TV,13,6.53,https://cdn.myanimelist.net/images/anime/2/75539.jpg
585,Mimi wo Sumaseba,Romance,Movie,1,8.32,https://cdn.myanimelist.net/images/anime/1764/138714.jpg
588,Itsudatte My Santa!,Romance,OVA,2,6.2,https://cdn.myanimelist.net/images/anime/11/2902.jpg
590,Kage kara Mamoru!,Romance,TV,12,6.73,https://cdn.myanimelist.net/images/anime/8/20040.jpg
591,Amaenaide yo!!,Romance,TV,12,6.67,https://cdn.myanimelist.net/images/anime/2/32071.jpg
595,X OVA,Romance,OVA,1,6.96,https://cdn.myanimelist.net/images/anime/12/83082.jpg
604,Mahou no Stage Fancy Lala,Romance,TV,26,7.18,https://cdn.myanimelist.net/images/anime/1673/132849.jpg
609,Saishuu Heiki Kanojo: Another Love Song,Romance,OVA,2,7.21,https://cdn.myanimelist.net/images/anime/12/54433.jpg
612,PetoPeto-san,Romance,TV,13,6.63,https://cdn.myanimelist.net/images/anime/1813/133687.jpg
622,Natsu-iro no Sunadokei,Romance,OVA,2,6.71,https://cdn.myanimelist.net/images/anime/12/75239.jpg
623,Shichinin no Nana,Romance,TV,25,6.91,https://cdn.myanimelist.net/images/anime/4/35193.jpg
626,Mamotte Shugogetten!,Romance,TV,22,6.79,https://cdn.myanimelist.net/images/anime/1386/120773.jpg
629,Mahoutsukai Tai! OVA,Romance,OVA,6,7.26,https://cdn.myanimelist.net/images/anime/10/22077.jpg
630,Mahoutsukai Tai!,Romance,TV,13,6.95,https://cdn.myanimelist.net/images/anime/1444/106358.jpg
631,Mahoromatic Summer Special,Romance,Special,1,7.26,https://cdn.myanimelist.net/images/anime/1830/134573.jpg
632,Mahoromatic End Year Special,Romance,Special,1,7.07,https://cdn.myanimelist.net/images/anime/3/13439.jpg
633,Legend of Basara,Romance,TV,13,7.47,https://cdn.myanimelist.net/images/anime/4/21210.jpg
634,Koi Kaze,Romance,TV,13,7.34,https://cdn.myanimelist.net/images/anime/9/61441.jpg
637,Iketeru Futari,Romance,TV,16,6.78,https://cdn.myanimelist.net/images/anime/5/19958.jpg
641,Ichigo 100% Special 2,Romance,Special,1,7.01,https://cdn.myanimelist.net/images/anime/1708/132578.jpg
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,Romance,Special,1,7.02,https://cdn.myanimelist.net/images/anime/8/5228.jpg
644,Hachimitsu to Clover Specials,Romance,Special,2,7.85,https://cdn.myanimelist.net/images/anime/1657/106011.jpg
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,Romance,OVA,2,6.44,https://cdn.myanimelist.net/images/anime/2/72171.jpg
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,Romance,TV,13,6.27,https://cdn.myanimelist.net/images/anime/1/648.jpg
656,Air in Summer,Romance,Special,2,7.47,https://cdn.myanimelist.net/images/anime/2/82726.jpg
660,Denshin Mamotte Shugogetten,Romance,OVA,8,6.64,https://cdn.myanimelist.net/images/anime/5/3896.jpg
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,Romance,OVA,4,6.45,https://cdn.myanimelist.net/images/anime/10/20194.jpg
667,Kashimashi: Girl Meets Girl,Romance,TV,12,6.81,https://cdn.myanimelist.net/images/anime/9/19498.jpg
669,Kujibiki Unbalance,Romance,OVA,3,6.21,https://cdn.myanimelist.net/images/anime/11/3293.jpg
670,Lamune,Romance,TV,12,6.95,https://cdn.myanimelist.net/images/anime/4/15900.jpg
677,Sentimental Journey,Romance,TV,12,6.55,https://cdn.myanimelist.net/images/anime/3/49617.jpg
691,Yawara!,Romance,TV,124,7.63,https://cdn.myanimelist.net/images/anime/4/44864.jpg
694,Canvas 2: Niji-iro no Sketch,Romance,TV,24,6.91,https://cdn.myanimelist.net/images/anime/6/74076.jpg
695,Canvas: Sepia-iro no Motif,Romance,OVA,2,5.81,https://cdn.myanimelist.net/images/anime/3/22124.jpg
704,Kanon Kazahana,Romance,Special,1,6.9,https://cdn.myanimelist.net/images/anime/1716/132253.jpg
713,Air Movie,Romance,Movie,1,7.39,https://cdn.myanimelist.net/images/anime/10/26507.jpg
714,High School! Kimengumi,Romance,TV,86,7.45,https://cdn.myanimelist.net/images/anime/1146/106160.jpg
715,Yume de Aetara,Romance,OVA,3,6.66,https://cdn.myanimelist.net/images/anime/10/67403.jpg
718,Yume de Aetara (TV),Romance,TV,16,6.64,https://cdn.myanimelist.net/images/anime/1949/127321.jpg
729,Hiatari Ryoukou!,Romance,TV,48,7.2,https://cdn.myanimelist.net/images/anime/12/29624.jpg
730,Houkago no Shokuinshitsu,Romance,OVA,2,5.23,https://cdn.myanimelist.net/images/anime/9/89936.jpg
733,Kizuna,Romance,OVA,2,6.46,https://cdn.myanimelist.net/images/anime/10/8172.jpg
734,Kizuna: Koi no kara Sawagi,Romance,OVA,1,6.94,https://cdn.myanimelist.net/images/anime/5/72912.jpg
740,Bishoujo Senshi Sailor Moon R,Romance,TV,43,7.74,https://cdn.myanimelist.net/images/anime/1/740.jpg
741,Sensitive Pornograph,Romance,OVA,1,7.06,https://cdn.myanimelist.net/images/anime/12/27084.jpg
743,Umi ga Kikoeru,Romance,Special,1,6.96,https://cdn.myanimelist.net/images/anime/1498/131411.jpg
746,Papa to Kiss in the Dark,Romance,OVA,2,6.47,https://cdn.myanimelist.net/images/anime/5/11100.jpg
747,Haru wo Daite Ita,Romance,OVA,2,6.99,https://cdn.myanimelist.net/images/anime/6/3718.jpg
748,True Love Story,Romance,OVA,3,6.24,https://cdn.myanimelist.net/images/anime/10/3798.jpg
756,School Days ONA,Romance,ONA,1,6.24,https://cdn.myanimelist.net/images/anime/1145/121899.jpg
758,RahXephon: Pluralitas Concentio,Romance,Movie,1,7.16,https://cdn.myanimelist.net/images/anime/1771/94881.jpg
811,I&#039;&#039;s Pure,Romance,OVA,6,7.05,https://cdn.myanimelist.net/images/anime/1555/134512.jpg
817,Tactical Roar,Romance,TV,13,6.55,https://cdn.myanimelist.net/images/anime/8/61829.jpg
818,Sakura Tsuushin,Romance,OVA,12,6.33,https://cdn.myanimelist.net/images/anime/12/74961.jpg
819,Boku wa Imouto ni Koi wo Suru,Romance,OVA,1,6.57,https://cdn.myanimelist.net/images/anime/1178/121937.jpg
824,Guardian Hearts,Romance,OVA,6,6.01,https://cdn.myanimelist.net/images/anime/9/20741.jpg
836,Sister Princess,Romance,TV,26,6.58,https://cdn.myanimelist.net/images/anime/5/23692.jpg
840,Narue no Sekai,Romance,TV,12,6.7,https://cdn.myanimelist.net/images/anime/7/19048.jpg
846,School Rumble Ni Gakki,Romance,TV,26,8.15,https://cdn.myanimelist.net/images/anime/5/75490.jpg
850,Gakuen Heaven,Romance,TV,13,6.8,https://cdn.myanimelist.net/images/anime/12/70143.jpg
852,Gokinjo Monogatari,Romance,TV,50,7.56,https://cdn.myanimelist.net/images/anime/11/18195.jpg
853,Ouran Koukou Host Club,Romance,TV,26,8.39,https://cdn.myanimelist.net/images/anime/2/71992.jpg
855,Strawberry Panic,Romance,TV,26,7.45,https://cdn.myanimelist.net/images/anime/1699/110686.jpg
877,Nana,Romance,TV,47,8.55,https://cdn.myanimelist.net/images/anime/2/11232.jpg
878,Zegapain,Romance,TV,26,7.47,https://cdn.myanimelist.net/images/anime/6/76949.jpg
879,Simoun,Romance,TV,26,7.56,https://cdn.myanimelist.net/images/anime/9/29109.jpg
880,Aa! Megami-sama!: Sorezore no Tsubasa,Romance,TV,22,7.69,https://cdn.myanimelist.net/images/anime/4/78931.jpg
881,Green Green OVA,Romance,OVA,1,6.12,https://cdn.myanimelist.net/images/anime/12/20157.jpg
886,Amaenaide yo!! Katsu!!,Romance,TV,12,6.89,https://cdn.myanimelist.net/images/anime/2/15153.jpg
919,Ray The Animation,Romance,TV,13,6.81,https://cdn.myanimelist.net/images/anime/1002/138790.jpg
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;",Romance,Special,1,7.36,https://cdn.myanimelist.net/images/anime/10/82631.jpg
981,Ichigo 100% OVA,Romance,OVA,4,7.03,https://cdn.myanimelist.net/images/anime/1562/126978.jpg
993,Dual Parallel! Trouble Adventures Special,Romance,Special,1,7.02,https://cdn.myanimelist.net/images/anime/4/26319.jpg
996,Bishoujo Senshi Sailor Moon: Sailor Stars,Romance,TV,34,7.99,https://cdn.myanimelist.net/images/anime/1645/105992.jpg
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,Romance,Movie,1,7.76,https://cdn.myanimelist.net/images/anime/1601/98566.jpg
998,Blue Seed,Romance,TV,26,7.13,https://cdn.myanimelist.net/images/anime/1151/117019.jpg
1003,Aa! Megami-sama! (TV) Specials,Romance,Special,3,7.61,https://cdn.myanimelist.net/images/anime/2/17893.jpg
1004,Kanojo to Kanojo no Neko,Romance,OVA,1,7.52,https://cdn.myanimelist.net/images/anime/11/73498.jpg
1007,Ranma Ã‚Â½ OVA,Romance,OVA,6,7.87,https://cdn.myanimelist.net/images/anime/12/63459.jpg
1008,Ranma Ã‚Â½ Specials,Romance,OVA,2,7.78,https://cdn.myanimelist.net/images/anime/11/63453.jpg
1019,Honoo no Mirage,Romance,TV,13,6.74,https://cdn.myanimelist.net/images/anime/3/22614.jpg
1020,Honoo no Mirage: Minagiwa no Hangyakusha,Romance,OVA,3,7.15,https://cdn.myanimelist.net/images/anime/1821/138404.jpg
1021,Kaikan Phrase,Romance,TV,44,7.55,https://cdn.myanimelist.net/images/anime/1625/114978.jpg
1029,Omoide Poroporo,Romance,Movie,1,7.64,https://cdn.myanimelist.net/images/anime/1289/138708.jpg
1036,Kashou no Tsuki: Aki Kyougen,Romance,OVA,2,6.11,https://cdn.myanimelist.net/images/anime/7/77669.jpg
1039,Mizuiro (2003),Romance,OVA,2,6.57,https://cdn.myanimelist.net/images/anime/13/49473.jpg
1041,Zetsuai 1989,Romance,OVA,1,6.69,https://cdn.myanimelist.net/images/anime/1998/116562.jpg
1042,Bronze: Zetsuai Since 1989,Romance,OVA,1,6.67,https://cdn.myanimelist.net/images/anime/5/73227.jpg
1053,Tokyo Daigaku Monogatari,Romance,OVA,2,5.29,https://cdn.myanimelist.net/images/anime/1762/112262.jpg
1056,Good Morning Call,Romance,OVA,1,6.26,https://cdn.myanimelist.net/images/anime/1387/134249.jpg
1067,Kishin Houkou Demonbane (TV),Romance,TV,12,6.71,https://cdn.myanimelist.net/images/anime/1/1067.jpg
1079,Armitage III,Romance,OVA,4,7.2,https://cdn.myanimelist.net/images/anime/1398/94072.jpg
1103,Shinkon Gattai Godannar!!,Romance,TV,13,6.83,https://cdn.myanimelist.net/images/anime/11/75451.jpg
1104,Shinkon Gattai Godannar!! 2nd Season,Romance,TV,13,7.09,https://cdn.myanimelist.net/images/anime/7/50669.jpg
1110,Mermaid Melody Pichi Pichi Pitch Pure,Romance,TV,39,7.18,https://cdn.myanimelist.net/images/anime/11/9778.jpg
1115,Handsome Girl,Romance,OVA,1,5.95,https://cdn.myanimelist.net/images/anime/10/34835.jpg
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,Romance,TV,12,7.1,https://cdn.myanimelist.net/images/anime/8/22374.jpg
1129,UFO Princess Valkyrie: Special,Romance,Special,1,7.01,https://cdn.myanimelist.net/images/anime/1915/133830.jpg
1130,Windaria,Romance,Movie,1,6.71,https://cdn.myanimelist.net/images/anime/12/25497.jpg
1140,Giniro no Kami no Agito,Romance,Movie,1,7.28,https://cdn.myanimelist.net/images/anime/9/83824.jpg
1153,Crying Freeman,Romance,OVA,6,6.67,https://cdn.myanimelist.net/images/anime/13/37721.jpg
1180,Hyper Police,Romance,TV,25,7.06,https://cdn.myanimelist.net/images/anime/1401/119360.jpg
1189,Eden&#039;s Bowy,Romance,TV,26,6.65,https://cdn.myanimelist.net/images/anime/1770/100142.jpg
1191,Saber Marionette J Again,Romance,OVA,6,7.32,https://cdn.myanimelist.net/images/anime/9/61135.jpg
1195,Zero no Tsukaima,Romance,TV,13,7.62,https://cdn.myanimelist.net/images/anime/8/20680.jpg
1198,Tsuyokiss,Romance,TV,12,6.73,https://cdn.myanimelist.net/images/anime/4/14108.jpg
1207,Wata no Kuni Hoshi,Romance,Movie,1,7.15,https://cdn.myanimelist.net/images/anime/11/13204.jpg
1216,Boku wa Konomama Kaeranai,Romance,OVA,1,5.62,https://cdn.myanimelist.net/images/anime/1/1216.jpg
1217,SeikimatsuÃ¢Ëœâ€¦Darling,Romance,OVA,1,6.5,https://cdn.myanimelist.net/images/anime/13/72910.jpg
1218,Tonagura!,Romance,TV,13,6.87,https://cdn.myanimelist.net/images/anime/1/1218.jpg
1220,Hoshizora Kiseki,Romance,ONA,1,5.99,https://cdn.myanimelist.net/images/anime/1167/116430.jpg
1222,Bokura ga Ita,Romance,TV,26,7.54,https://cdn.myanimelist.net/images/anime/12/25754.jpg
1233,Aozora Shoujo-tai,Romance,OVA,7,6.64,https://cdn.myanimelist.net/images/anime/1306/100405.jpg
1234,Hand Maid Mai,Romance,OVA,1,6.21,https://cdn.myanimelist.net/images/anime/12/2903.jpg
1239,Bishoujo Senshi Sailor Moon SuperS,Romance,TV,39,7.64,https://cdn.myanimelist.net/images/anime/1600/92253.jpg
