anime_id,name,genre,_type,episodes,rating,img_link
369,Boogiepop wa Warawanai: Boogiepop Phantom,Mystery,TV,12,7.27,https://cdn.myanimelist.net/images/anime/1327/95777.jpg
387,Haibane Renmei,Mystery,TV,13,8.07,https://cdn.myanimelist.net/images/anime/9/13134.jpg
407,Tantei Gakuen Q,Mystery,TV,45,7.87,https://cdn.myanimelist.net/images/anime/1/407.jpg
457,Mushishi,Mystery,TV,26,8.78,https://cdn.myanimelist.net/images/anime/2/73862.jpg
497,Yami to Boushi to Hon no Tabibito,Mystery,TV,13,6.73,https://cdn.myanimelist.net/images/anime/1894/124184.jpg
567,The Big O,Mystery,TV,26,7.57,https://cdn.myanimelist.net/images/anime/1/567.jpg
621,Night Walker: Mayonaka no Tantei,Mystery,TV,12,7.09,https://cdn.myanimelist.net/images/anime/12/31985.jpg
779,Detective Conan Movie 01: The Timed Skyscraper,Mystery,Movie,1,7.98,https://cdn.myanimelist.net/images/anime/3/77131.jpg
780,Detective Conan Movie 02: The Fourteenth Target,Mystery,Movie,1,8,https://cdn.myanimelist.net/images/anime/1900/94316.jpg
781,Detective Conan Movie 03: The Last Wizard of the Century,Mystery,Movie,1,8.16,https://cdn.myanimelist.net/images/anime/1831/94317.jpg
790,Ergo Proxy,Mystery,TV,23,8.03,https://cdn.myanimelist.net/images/anime/1183/136187.jpg
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,Mystery,Movie,1,8.04,https://cdn.myanimelist.net/images/anime/1482/107802.jpg
861,xxxHOLiC,Mystery,TV,24,8.11,https://cdn.myanimelist.net/images/anime/5/21858.jpg
876,Street Fighter II V,Mystery,TV,29,7.16,https://cdn.myanimelist.net/images/anime/6/29992.jpg
916,Tokkou,Mystery,TV,13,6.71,https://cdn.myanimelist.net/images/anime/8/18280.jpg
934,Higurashi no Naku Koro ni,Mystery,TV,26,8.17,https://cdn.myanimelist.net/images/anime/12/19634.jpg
942,Nishi no Yoki Majo: Astraea Testament,Mystery,TV,13,6.91,https://cdn.myanimelist.net/images/anime/9/75549.jpg
994,Sin in the Rain,Mystery,OVA,1,5.22,https://cdn.myanimelist.net/images/anime/13/53735.jpg
1013,Le Chevalier D&#039;Eon,Mystery,TV,24,7.36,https://cdn.myanimelist.net/images/anime/8/74930.jpg
1043,Tokyo Babylon,Mystery,OVA,2,6.82,https://cdn.myanimelist.net/images/anime/12/20546.jpg
1082,Hikari to Mizu no Daphne,Mystery,TV,24,6.87,https://cdn.myanimelist.net/images/anime/7/49131.jpg
1096,Mobile Police Patlabor 2: The Movie,Mystery,Movie,1,7.83,https://cdn.myanimelist.net/images/anime/6/74764.jpg
1109,Monster Extra,Mystery,Special,1,6.81,https://cdn.myanimelist.net/images/anime/5/10372.jpg
1143,.hack//Intermezzo,Mystery,Special,1,6.71,https://cdn.myanimelist.net/images/anime/1844/131542.jpg
1145,Kaze no Youjinbou,Mystery,TV,25,7.27,https://cdn.myanimelist.net/images/anime/2/67573.jpg
1156,I: Wish You Were Here,Mystery,TV,4,6.22,https://cdn.myanimelist.net/images/anime/1610/94731.jpg
1243,Night Head Genesis,Mystery,TV,24,6.88,https://cdn.myanimelist.net/images/anime/1208/111006.jpg
1246,Yuugo: Koushounin,Mystery,TV,13,7.24,https://cdn.myanimelist.net/images/anime/13/55523.jpg
1281,Gakkou no Kaidan,Mystery,TV,19,7.71,https://cdn.myanimelist.net/images/anime/1414/112029.jpg
1363,Detective Conan Movie 04: Captured in Her Eyes,Mystery,Movie,1,8.16,https://cdn.myanimelist.net/images/anime/1196/94319.jpg
1364,Detective Conan Movie 05: Countdown to Heaven,Mystery,Movie,1,8.25,https://cdn.myanimelist.net/images/anime/1144/92654.jpg
1365,Detective Conan Movie 06: The Phantom of Baker Street,Mystery,Movie,1,8.42,https://cdn.myanimelist.net/images/anime/1400/94320.jpg
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,Mystery,Movie,1,7.98,https://cdn.myanimelist.net/images/anime/10/20984.jpg
1367,Detective Conan Movie 08: Magician of the Silver Sky,Mystery,Movie,1,8.23,https://cdn.myanimelist.net/images/anime/2/20982.jpg
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp; Heiji vs. Kid!,Mystery,OVA,1,7.56,https://cdn.myanimelist.net/images/anime/10/31137.jpg
1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,Mystery,OVA,1,7.37,https://cdn.myanimelist.net/images/anime/1029/125693.jpg
1418,Lupin III: Episode 0 &quot;First Contact&quot;,Mystery,Special,1,7.78,https://cdn.myanimelist.net/images/anime/5/27778.jpg
1421,Lupin III: Hemingway Paper no Nazo,Mystery,Special,1,7.11,https://cdn.myanimelist.net/images/anime/9/45855.jpg
1435,Lupin III: Lupin vs. Fukusei-ningen,Mystery,Movie,1,7.09,https://cdn.myanimelist.net/images/anime/11/34211.jpg
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,Mystery,Special,1,7.34,https://cdn.myanimelist.net/images/anime/1880/105808.jpg
1439,Lupin III: Walther P-38,Mystery,Special,1,7.47,https://cdn.myanimelist.net/images/anime/6/72201.jpg
1456,L/R: Licensed by Royal,Mystery,TV,12,6.59,https://cdn.myanimelist.net/images/anime/13/14587.jpg
1470,City Hunter,Mystery,TV,51,8,https://cdn.myanimelist.net/images/anime/8/20587.jpg
1471,City Hunter 2,Mystery,TV,63,8.12,https://cdn.myanimelist.net/images/anime/1272/138953.jpg
1472,City Hunter 3,Mystery,TV,13,7.95,https://cdn.myanimelist.net/images/anime/1147/94393.jpg
1473,City Hunter &#039;91,Mystery,TV,13,7.91,https://cdn.myanimelist.net/images/anime/7/50531.jpg
1474,City Hunter: Ai to Shukumei no Magnum,Mystery,Movie,1,7.59,https://cdn.myanimelist.net/images/anime/1978/94391.jpg
1475,City Hunter: Bay City Wars,Mystery,Movie,1,7.51,https://cdn.myanimelist.net/images/anime/1486/94388.jpg
1476,City Hunter: Hyakuman Dollar no Inbou,Mystery,OVA,1,7.55,https://cdn.myanimelist.net/images/anime/4/3025.jpg
1477,City Hunter: The Secret Service,Mystery,Special,1,7.56,https://cdn.myanimelist.net/images/anime/1437/94390.jpg
1494,Darkside Blues,Mystery,Movie,1,6.33,https://cdn.myanimelist.net/images/anime/3/79776.jpg
1505,Detective Conan Movie 09: Strategy Above the Depths,Mystery,Movie,1,7.94,https://cdn.myanimelist.net/images/anime/8/20983.jpg
1506,Detective Conan Movie 10: Requiem of the Detectives,Mystery,Movie,1,8.21,https://cdn.myanimelist.net/images/anime/1919/94322.jpg
1535,Death Note,Mystery,TV,37,8.71,https://cdn.myanimelist.net/images/anime/1079/138100.jpg
1548,Shin Taketori Monogatari: 1000-nen Joou,Mystery,TV,42,7.45,https://cdn.myanimelist.net/images/anime/11/66489.jpg
1571,Ghost Hunt,Mystery,TV,25,7.97,https://cdn.myanimelist.net/images/anime/11/73908.jpg
1594,Jigoku Shoujo Futakomori,Mystery,TV,26,8.08,https://cdn.myanimelist.net/images/anime/5/86975.jpg
1742,Souryuuden,Mystery,OVA,12,6.76,https://cdn.myanimelist.net/images/anime/3/31923.jpg
1889,Higurashi no Naku Koro ni Kai,Mystery,TV,24,8.41,https://cdn.myanimelist.net/images/anime/12/14114.jpg
1966,Ankoku Shinwa,Mystery,OVA,2,4.31,https://cdn.myanimelist.net/images/anime/2/57439.jpg
1973,X Densha de Ikou,Mystery,OVA,1,5.91,https://cdn.myanimelist.net/images/anime/1/2022.jpg
1981,Twilight Q,Mystery,OVA,2,6.57,https://cdn.myanimelist.net/images/anime/13/5908.jpg
1984,Memory,Mystery,Movie,1,6.29,https://cdn.myanimelist.net/images/anime/1325/92613.jpg
2003,Tokyo Vice,Mystery,OVA,1,5.56,https://cdn.myanimelist.net/images/anime/8/54321.jpg
2043,Cat&#039;s Eye,Mystery,TV,73,7.21,https://cdn.myanimelist.net/images/anime/1864/96171.jpg
2055,Coo: Tooi Umi kara Kita Coo,Mystery,Movie,1,7.01,https://cdn.myanimelist.net/images/anime/2/49723.jpg
2057,Ojousama Sousamou,Mystery,OVA,1,5.14,https://cdn.myanimelist.net/images/anime/1556/97264.jpg
2076,Kindaichi Shounen no Jikenbo (TV),Mystery,TV,148,7.96,https://cdn.myanimelist.net/images/anime/1702/120440.jpg
2077,Kindaichi Shounen no Jikenbo,Mystery,Movie,1,7.18,https://cdn.myanimelist.net/images/anime/10/25372.jpg
2161,Skull Man,Mystery,TV,13,6.79,https://cdn.myanimelist.net/images/anime/1273/115661.jpg
2164,Dennou Coil,Mystery,TV,26,8.19,https://cdn.myanimelist.net/images/anime/5/12844.jpg
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,Mystery,Movie,1,7.6,https://cdn.myanimelist.net/images/anime/1765/94323.jpg
2204,Karakuri Zoushi Ayatsuri Sakon,Mystery,TV,26,7.5,https://cdn.myanimelist.net/images/anime/10/16022.jpg
2246,Mononoke,Mystery,TV,12,8.49,https://cdn.myanimelist.net/images/anime/3/20713.jpg
2251,Baccano!,Mystery,TV,13,8.54,https://cdn.myanimelist.net/images/anime/3/14547.jpg
2369,Rental Magica,Mystery,TV,24,7.18,https://cdn.myanimelist.net/images/anime/5/73999.jpg
2512,Detective Conan OVA 02: 16 Suspects,Mystery,OVA,1,7.43,https://cdn.myanimelist.net/images/anime/10/71317.jpg
2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,Mystery,OVA,1,7.31,https://cdn.myanimelist.net/images/anime/13/72319.jpg
2514,Detective Conan OVA 04: Conan and Kid and Crystal Mother,Mystery,OVA,1,7.64,https://cdn.myanimelist.net/images/anime/2/31141.jpg
2515,Detective Conan OVA 05: The Target is Kogoro! The Detective Boys&#039; Secret Investigation,Mystery,OVA,1,7.37,https://cdn.myanimelist.net/images/anime/10/31143.jpg
2562,Shion no Ou,Mystery,TV,22,7.66,https://cdn.myanimelist.net/images/anime/5/74050.jpg
2593,Kara no Kyoukai 1: Fukan Fuukei,Mystery,Movie,1,7.81,https://cdn.myanimelist.net/images/anime/12/21741.jpg
2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,Mystery,OVA,1,7.38,https://cdn.myanimelist.net/images/anime/12/31145.jpg
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,Mystery,TV,12,7.42,https://cdn.myanimelist.net/images/anime/13/21754.jpg
2690,Urban Square: Kouhaku no Tsuigeki,Mystery,OVA,1,6.25,https://cdn.myanimelist.net/images/anime/1256/94477.jpg
2704,Kaiketsu Jouki Tanteidan,Mystery,TV,26,6.82,https://cdn.myanimelist.net/images/anime/5/20557.jpg
2781,Saint Luminous Jogakuin,Mystery,TV,13,6.17,https://cdn.myanimelist.net/images/anime/1946/109012.jpg
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,Mystery,Movie,1,7.29,https://cdn.myanimelist.net/images/anime/8/58875.jpg
2924,ef: A Tale of Memories.,Mystery,TV,12,8.12,https://cdn.myanimelist.net/images/anime/1246/107820.jpg
2931,Mokke,Mystery,TV,24,7.19,https://cdn.myanimelist.net/images/anime/13/19674.jpg
2965,Suteki Tantei Labyrinth,Mystery,TV,25,6.94,https://cdn.myanimelist.net/images/anime/2/17592.jpg
2967,Saishuu Shiken Kujira,Mystery,ONA,12,5.26,https://cdn.myanimelist.net/images/anime/2/74243.jpg
2983,Digital Devil Story: Megami Tensei,Mystery,OVA,1,5.42,https://cdn.myanimelist.net/images/anime/1015/90699.jpg
2994,Death Note Rewrite,Mystery,Special,2,7.84,https://cdn.myanimelist.net/images/anime/13/8518.jpg
3024,Ribbon no Kishi,Mystery,TV,52,6.81,https://cdn.myanimelist.net/images/anime/2/4403.jpg
3091,xxxHOLiC Kei,Mystery,TV,13,8.34,https://cdn.myanimelist.net/images/anime/9/8626.jpg
3245,Kindaichi Shounen no Jikenbo Specials,Mystery,Special,2,7.35,https://cdn.myanimelist.net/images/anime/1766/121287.jpg
3396,Gloria: Kindan no Ketsuzoku,Mystery,OVA,3,5.61,https://cdn.myanimelist.net/images/anime/1324/113067.jpg
3435,Joou Heika no Petite Angie,Mystery,TV,26,6.65,https://cdn.myanimelist.net/images/anime/2/5634.jpg
3574,Switch,Mystery,OVA,2,7.12,https://cdn.myanimelist.net/images/anime/3/26316.jpg
3614,Yakushiji Ryouko no Kaiki Jikenbo,Mystery,TV,13,7.19,https://cdn.myanimelist.net/images/anime/9/75426.jpg
3652,Higurashi no Naku Koro ni Rei,Mystery,OVA,5,7.56,https://cdn.myanimelist.net/images/anime/4/14113.jpg
3713,Jigoku Shoujo Mitsuganae,Mystery,TV,26,7.81,https://cdn.myanimelist.net/images/anime/11/86976.jpg
3743,Murder,Mystery,Movie,1,5.71,https://cdn.myanimelist.net/images/anime/3/6634.jpg
3778,Yuukan Club,Mystery,OVA,2,6.54,https://cdn.myanimelist.net/images/anime/7/73828.jpg
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,Mystery,Movie,1,8.21,https://cdn.myanimelist.net/images/anime/4/21735.jpg
3901,Baccano! Specials,Mystery,Special,3,8.29,https://cdn.myanimelist.net/images/anime/7/9129.jpg
4202,Mokke Specials,Mystery,Special,2,7.09,https://cdn.myanimelist.net/images/anime/2/7761.jpg
4280,Kara no Kyoukai 4: Garan no Dou,Mystery,Movie,1,8.05,https://cdn.myanimelist.net/images/anime/9/21736.jpg
4320,Lupin III: Green vs. Red,Mystery,OVA,1,6.77,https://cdn.myanimelist.net/images/anime/1633/134186.jpg
4447,Detective Conan Movie 12: Full Score of Fear,Mystery,Movie,1,7.94,https://cdn.myanimelist.net/images/anime/6/22766.jpg
4756,Hello Harinezumi: Satsui no Ryoubun,Mystery,OVA,1,6.52,https://cdn.myanimelist.net/images/anime/6/43659.jpg
4879,Mouryou no Hako,Mystery,TV,13,7.33,https://cdn.myanimelist.net/images/anime/10/75492.jpg
4896,Umineko no Naku Koro ni,Mystery,TV,26,7.34,https://cdn.myanimelist.net/images/anime/10/17709.jpg
4918,xxxHOLiC Shunmuki,Mystery,OVA,2,8.17,https://cdn.myanimelist.net/images/anime/12/25079.jpg
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery,Special,1,6.45,https://cdn.myanimelist.net/images/anime/9/9503.jpg
5088,Fabre-sensei wa Meitantei,Mystery,TV,26,6.49,https://cdn.myanimelist.net/images/anime/2/25534.jpg
5177,Denpa-teki na Kanojo,Mystery,OVA,2,7.79,https://cdn.myanimelist.net/images/anime/1722/111810.jpg
5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,Mystery,OVA,1,7.66,https://cdn.myanimelist.net/images/anime/1509/124723.jpg
5460,Detective Conan Movie 13: The Raven Chaser,Mystery,Movie,1,8.38,https://cdn.myanimelist.net/images/anime/2/22558.jpg
5468,Yattokame Tanteidan,Mystery,TV,14,6.5,https://cdn.myanimelist.net/images/anime/3/11274.jpg
5578,Aoyama Goushou Tanpenshuu,Mystery,Special,7,7.41,https://cdn.myanimelist.net/images/anime/2/28783.jpg
5918,Deimos no Hanayome: Ran no Kumikyoku,Mystery,OVA,1,6.04,https://cdn.myanimelist.net/images/anime/9/35349.jpg
5926,Antique Heart,Mystery,OVA,1,5.78,https://cdn.myanimelist.net/images/anime/7/56121.jpg
6069,Gregory Horror Show,Mystery,TV,25,6.9,https://cdn.myanimelist.net/images/anime/1811/103252.jpg
6115,Lupin III vs. Detective Conan,Mystery,Special,1,7.89,https://cdn.myanimelist.net/images/anime/1849/134190.jpg
6172,Layton Kyouju to Eien no Utahime,Mystery,Movie,1,7.69,https://cdn.myanimelist.net/images/anime/3/25873.jpg
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,Mystery,OVA,1,7.3,https://cdn.myanimelist.net/images/anime/1982/111465.jpg
6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,Mystery,OVA,1,7.57,https://cdn.myanimelist.net/images/anime/9/37977.jpg
6438,Detective Conan OVA 09: The Stranger in 10 Years...,Mystery,OVA,1,8.06,https://cdn.myanimelist.net/images/anime/5/14746.jpg
6467,Detective Conan Movie 14: The Lost Ship in the Sky,Mystery,Movie,1,8.29,https://cdn.myanimelist.net/images/anime/7/22312.jpg
6736,Mouryou no Hako Special,Mystery,Special,1,6.76,https://cdn.myanimelist.net/images/anime/5/23740.jpg
6746,Durarara!!,Mystery,TV,24,8.38,https://cdn.myanimelist.net/images/anime/10/71772.jpg
6783,ef: A Tale of Memories. - Recollections,Mystery,Special,1,7.55,https://cdn.myanimelist.net/images/anime/2/15710.jpg
6864,xxxHOLiC Rou,Mystery,OVA,2,8.32,https://cdn.myanimelist.net/images/anime/9/25080.jpg
6927,Higashi no Eden Soushuuhen: Air Communication,Mystery,Movie,1,7.79,https://cdn.myanimelist.net/images/anime/11/17608.jpg
6954,Kara no Kyoukai: Shuushou,Mystery,Special,1,7.29,https://cdn.myanimelist.net/images/anime/6/78756.jpg
6980,Kaidan Restaurant,Mystery,TV,23,7.39,https://cdn.myanimelist.net/images/anime/11/17905.jpg
7079,Ookamikakushi,Mystery,TV,12,6.47,https://cdn.myanimelist.net/images/anime/10/21784.jpg
7303,Detective Conan: Black History,Mystery,Special,1,7.74,https://cdn.myanimelist.net/images/anime/1309/121762.jpg
7305,Detective Conan Movie 10: Promo Special,Mystery,Special,1,7.85,https://cdn.myanimelist.net/images/anime/2/17584.jpg
7471,Detective Conan Movie 09: Promo Special,Mystery,Special,1,7.75,https://cdn.myanimelist.net/images/anime/6/25397.jpg
7662,Shinrei Tantei Yakumo,Mystery,TV,13,7.47,https://cdn.myanimelist.net/images/anime/13/35829.jpg
7724,Shiki,Mystery,TV,22,7.99,https://cdn.myanimelist.net/images/anime/1531/119165.jpg
7768,Tantei Opera Milky Holmes,Mystery,TV,12,7.04,https://cdn.myanimelist.net/images/anime/10/26676.jpg
7785,Yojouhan Shinwa Taikei,Mystery,TV,11,8.65,https://cdn.myanimelist.net/images/anime/1633/123689.jpg
8278,Biohazard 4: Incubate,Mystery,OVA,1,6.45,https://cdn.myanimelist.net/images/anime/1615/106745.jpg
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,Mystery,OVA,1,7.67,https://cdn.myanimelist.net/images/anime/2/21912.jpg
8425,Gosick,Mystery,TV,24,8.23,https://cdn.myanimelist.net/images/anime/11/27906.jpg
8609,Detective Conan OVA 10: Kid in Trap Island,Mystery,OVA,1,7.95,https://cdn.myanimelist.net/images/anime/7/23698.jpg
8915,Dantalian no Shoka,Mystery,TV,12,7.34,https://cdn.myanimelist.net/images/anime/2/52683.jpg
9154,Kindaichi Shounen no Jikenbo: Satsuriku no Deep Blue,Mystery,Movie,1,7,https://cdn.myanimelist.net/images/anime/1845/92957.jpg
9260,Kizumonogatari I: Tekketsu-hen,Mystery,Movie,1,8.45,https://cdn.myanimelist.net/images/anime/1783/112810.jpg
9509,Yami no Purple Eye,Mystery,Music,1,5.35,https://cdn.myanimelist.net/images/anime/8/26389.jpg
9785,Detective Conan: Conan vs. Kid - Shark &amp; Jewel,Mystery,Movie,1,7.82,https://cdn.myanimelist.net/images/anime/1864/138513.jpg
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,Mystery,Movie,1,7.66,https://cdn.myanimelist.net/images/anime/13/27102.jpg
9846,Attraction,Mystery,ONA,1,6.24,https://cdn.myanimelist.net/images/anime/11/27263.jpg
9941,Tiger &amp; Bunny,Mystery,TV,25,8.12,https://cdn.myanimelist.net/images/anime/13/29466.jpg
9963,Detective Conan Movie 15: Quarter of Silence,Mystery,Movie,1,8.13,https://cdn.myanimelist.net/images/anime/9/32035.jpg
9981,Phi Brain: Kami no Puzzle,Mystery,TV,25,7.32,https://cdn.myanimelist.net/images/anime/12/34045.jpg
10083,Shiki Specials,Mystery,Special,2,7.93,https://cdn.myanimelist.net/images/anime/1041/133313.jpg
10104,Loups=Garous Picture Drama,Mystery,Special,1,5.55,https://cdn.myanimelist.net/images/anime/12/27874.jpg
10163,C: The Money of Soul and Possibility Control,Mystery,TV,11,7.44,https://cdn.myanimelist.net/images/anime/5/50551.jpg
10469,Sayonara Zetsubou Sensei Special,Mystery,Special,1,7.63,https://cdn.myanimelist.net/images/anime/12/75518.jpg
10491,Higurashi no Naku Koro ni Kira,Mystery,OVA,4,6.58,https://cdn.myanimelist.net/images/anime/6/29774.jpg
10504,Gosick Recap,Mystery,Special,1,7.11,https://cdn.myanimelist.net/images/anime/11/28897.jpg
10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,Mystery,OVA,1,7.47,https://cdn.myanimelist.net/images/anime/6/28938.jpg
10568,Kamisama no Memochou,Mystery,TV,12,7.7,https://cdn.myanimelist.net/images/anime/13/75202.jpg
10604,Hidan no Aria Special,Mystery,Special,1,6.98,https://cdn.myanimelist.net/images/anime/2/29138.jpg
10703,Detective Conan OVA 11: A Secret Order from London,Mystery,OVA,1,7.51,https://cdn.myanimelist.net/images/anime/11/29489.jpg
10713,Towa no Quon 2: Konton no Ranbu,Mystery,Movie,1,7.53,https://cdn.myanimelist.net/images/anime/1159/112801.jpg
10721,Mawaru Penguindrum,Mystery,TV,24,8.08,https://cdn.myanimelist.net/images/anime/5/30238.jpg
10755,Lupin tai Holmes,Mystery,Special,1,6.39,https://cdn.myanimelist.net/images/anime/1412/139527.jpg
10766,Detective Conan vs. Wooo,Mystery,ONA,2,6.15,https://cdn.myanimelist.net/images/anime/7/29671.jpg
10798,UN-GO,Mystery,TV,11,7.53,https://cdn.myanimelist.net/images/anime/1823/136763.jpg
10923,Tantei Opera Milky Holmes: Summer Special,Mystery,Special,1,7.05,https://cdn.myanimelist.net/images/anime/13/33559.jpg
11111,Another,Mystery,TV,12,7.88,https://cdn.myanimelist.net/images/anime/4/75509.jpg
11341,Tantei Opera Milky Holmes Dai 2 Maku,Mystery,TV,12,7.3,https://cdn.myanimelist.net/images/anime/2/35372.jpg
11375,.hack//The Movie: Sekai no Mukou ni,Mystery,Movie,1,7.32,https://cdn.myanimelist.net/images/anime/2/35633.jpg
11531,UN-GO: Inga-ron,Mystery,Movie,1,7.74,https://cdn.myanimelist.net/images/anime/5/35071.jpg
11597,Nisemonogatari,Mystery,TV,11,8.21,https://cdn.myanimelist.net/images/anime/1044/103654.jpg
11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,Mystery,OVA,1,6.74,https://cdn.myanimelist.net/images/anime/1028/136446.jpg
11701,Another: The Other - Inga,Mystery,OVA,1,7.5,https://cdn.myanimelist.net/images/anime/9/42051.jpg
11799,Midori no Neko,Mystery,OVA,1,5.66,https://cdn.myanimelist.net/images/anime/1619/112107.jpg
12015,Tiger &amp; Bunny Movie 1: The Beginning,Mystery,Movie,1,7.54,https://cdn.myanimelist.net/images/anime/2/40041.jpg
12017,Tiger &amp; Bunny Movie 2: The Rising,Mystery,Movie,1,8.01,https://cdn.myanimelist.net/images/anime/9/56915.jpg
12189,Hyouka,Mystery,TV,22,8.17,https://cdn.myanimelist.net/images/anime/13/50521.jpg
12433,Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue,Mystery,ONA,1,6.33,https://cdn.myanimelist.net/images/anime/8/34929.jpg
12481,Gregory Horror Show: The Second Guest,Mystery,TV,25,7.02,https://cdn.myanimelist.net/images/anime/1996/110051.jpg
12483,Gregory Horror Show: The Last Train,Mystery,TV,26,6.8,https://cdn.myanimelist.net/images/anime/1543/110077.jpg
12485,Gregory Horror Show: The Bloody Karte,Mystery,Special,12,6.31,https://cdn.myanimelist.net/images/anime/5/35061.jpg
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,Mystery,TV,25,7.42,https://cdn.myanimelist.net/images/anime/11/39033.jpg
13599,Robotics;Notes,Mystery,TV,22,7.43,https://cdn.myanimelist.net/images/anime/10/42013.jpg
13843,Wild Adapter,Mystery,OVA,2,6.36,https://cdn.myanimelist.net/images/anime/4/38463.jpg
13955,Dennou Coil Recaps,Mystery,Special,2,6.45,https://cdn.myanimelist.net/images/anime/6/38635.jpg
14075,Zetsuen no Tempest,Mystery,TV,24,8.17,https://cdn.myanimelist.net/images/anime/7/42453.jpg
14267,Persona 4 the Animation: The Factor of Hope,Mystery,Movie,1,7.52,https://cdn.myanimelist.net/images/anime/3/50415.jpg
14353,Death Billiards,Mystery,Movie,1,8.04,https://cdn.myanimelist.net/images/anime/11/48721.jpg
14647,Tantei Opera Milky Holmes: Alternative,Mystery,Special,2,6.59,https://cdn.myanimelist.net/images/anime/3/40677.jpg
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,Mystery,Movie,1,7.84,https://cdn.myanimelist.net/images/anime/4/47419.jpg
14807,Kara no Kyoukai: Mirai Fukuin,Mystery,Movie,1,8.13,https://cdn.myanimelist.net/images/anime/6/56621.jpg
15085,Amnesia,Mystery,TV,12,6.39,https://cdn.myanimelist.net/images/anime/1311/128738.jpg
15211,Nazotoki-hime wa MeitanteiÃƒÂ¢Ã¢â€žÂ¢Ã‚Â¥,Mystery,OVA,Unknown,5.62,https://cdn.myanimelist.net/images/anime/10/42143.jpg
15651,Phi Brain: Kami no Puzzle - Shukuteki! RÃƒÂ¤tsel-hen,Mystery,TV,25,7.42,https://cdn.myanimelist.net/images/anime/12/54099.jpg
15783,Lupin III: Touhou Kenbunroku - Another Page,Mystery,Special,1,7.01,https://cdn.myanimelist.net/images/anime/1172/133812.jpg
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,Mystery,OVA,2,7.04,https://cdn.myanimelist.net/images/anime/3/45070.jpg
15933,Vassalord.,Mystery,OVA,1,7.11,https://cdn.myanimelist.net/images/anime/3/43213.jpg
