anime_id,name,genre,_type,episodes,rating,img_link
53,Ai Yori Aoshi,Romance,TV,24,7.24,https://cdn.myanimelist.net/images/anime/7/10172.jpg
54,Appleseed (Movie),Sci-Fi,Movie,1,7.21,https://cdn.myanimelist.net/images/anime/9/57231.jpg
55,Arc the Lad,Fantasy,TV,26,6.62,https://cdn.myanimelist.net/images/anime/3/49041.jpg
56,Avenger,Sci-Fi,TV,13,6.02,https://cdn.myanimelist.net/images/anime/13/19921.jpg
57,Beck,Shounen,TV,26,8.4,https://cdn.myanimelist.net/images/anime/11/11636.jpg
58,Blue Gender,Sci-Fi,TV,26,7.13,https://cdn.myanimelist.net/images/anime/1/2023.jpg
59,Chobits,Sci-Fi,TV,26,7.57,https://cdn.myanimelist.net/images/anime/4/24648.jpg
60,Chrno Crusade,Romance,TV,24,7.8,https://cdn.myanimelist.net/images/anime/13/14141.jpg
61,D.N.Angel,Romance,TV,26,7.35,https://cdn.myanimelist.net/images/anime/1126/98904.jpg
62,D.C.: Da Capo,Drama,TV,26,6.93,https://cdn.myanimelist.net/images/anime/4/73936.jpg
63,DearS,Romance,TV,12,6.8,https://cdn.myanimelist.net/images/anime/1207/98872.jpg
64,Rozen Maiden,Drama,TV,12,7.57,https://cdn.myanimelist.net/images/anime/1424/108431.jpg
65,Rozen Maiden: TrÃƒÂ¤umend,Drama,TV,12,7.78,https://cdn.myanimelist.net/images/anime/4/10242.jpg
66,Azumanga Daioh,Comedy,TV,26,8.06,https://cdn.myanimelist.net/images/anime/1066/117358.jpg
67,Basilisk: Kouga Ninpou Chou,Romance,TV,24,7.68,https://cdn.myanimelist.net/images/anime/1103/133549.jpg
68,Black Cat,Shounen,TV,23,7.52,https://cdn.myanimelist.net/images/anime/1183/133280.jpg
69,Cluster Edge,Fantasy,TV,25,6.48,https://cdn.myanimelist.net/images/anime/1980/103243.jpg
71,Full Metal Panic!,Comedy,TV,24,7.81,https://cdn.myanimelist.net/images/anime/2/75259.jpg
72,Full Metal Panic? Fumoffu,Comedy,TV,12,8.21,https://cdn.myanimelist.net/images/anime/4/75260.jpg
74,Gakuen Alice,Comedy,TV,26,7.8,https://cdn.myanimelist.net/images/anime/4/18118.jpg
75,Soukyuu no Fafner: Dead Aggressor,Drama,TV,25,7.38,https://cdn.myanimelist.net/images/anime/3/50365.jpg
76,Mahou Shoujo Lyrical Nanoha,Drama,TV,13,7.52,https://cdn.myanimelist.net/images/anime/1052/136283.jpg
77,Mahou Shoujo Lyrical Nanoha A&#039;s,Drama,TV,13,8.1,https://cdn.myanimelist.net/images/anime/4/6767.jpg
79,Shuffle!,Romance,TV,24,7.31,https://cdn.myanimelist.net/images/anime/1290/133860.jpg
80,Mobile Suit Gundam,Sci-Fi,TV,43,7.89,https://cdn.myanimelist.net/images/anime/5/88524.jpg
81,Mobile Suit Gundam: The 08th MS Team,Romance,OVA,12,8.13,https://cdn.myanimelist.net/images/anime/9/75618.jpg
82,Mobile Suit Gundam 0080: War in the Pocket,Sci-Fi,OVA,6,7.85,https://cdn.myanimelist.net/images/anime/1/82.jpg
83,Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report,Romance,Movie,1,6.95,https://cdn.myanimelist.net/images/anime/1132/100198.jpg
84,Mobile Suit Gundam 0083: Stardust Memory,Sci-Fi,OVA,13,7.47,https://cdn.myanimelist.net/images/anime/13/26654.jpg
85,Mobile Suit Zeta Gundam,Sci-Fi,TV,50,8.03,https://cdn.myanimelist.net/images/anime/6/11153.jpg
86,Mobile Suit Gundam ZZ,Sci-Fi,TV,47,6.81,https://cdn.myanimelist.net/images/anime/1848/91078.jpg
87,Mobile Suit Gundam: Char&#039;s Counterattack,Sci-Fi,Movie,1,7.81,https://cdn.myanimelist.net/images/anime/1523/92371.jpg
88,Mobile Suit Gundam F91,Sci-Fi,Movie,1,6.9,https://cdn.myanimelist.net/images/anime/1637/95288.jpg
89,Mobile Suit Victory Gundam,Sci-Fi,TV,51,6.98,https://cdn.myanimelist.net/images/anime/1913/102693.jpg
90,Mobile Suit Gundam Wing,Sci-Fi,TV,49,7.87,https://cdn.myanimelist.net/images/anime/1884/114414.jpg
91,Mobile Suit Gundam Wing: Endless Waltz,Sci-Fi,OVA,3,7.87,https://cdn.myanimelist.net/images/anime/1061/97444.jpg
92,After War Gundam X,Sci-Fi,TV,39,7.39,https://cdn.myanimelist.net/images/anime/10/16054.jpg
93,Mobile Suit Gundam Seed,Sci-Fi,TV,50,7.93,https://cdn.myanimelist.net/images/anime/1792/91081.jpg
94,Mobile Suit Gundam Seed Destiny,Sci-Fi,TV,50,7.36,https://cdn.myanimelist.net/images/anime/1700/91080.jpg
95,Turn A Gundam,Sci-Fi,TV,50,7.76,https://cdn.myanimelist.net/images/anime/4/78330.jpg
96,Mobile Fighter G Gundam,Sci-Fi,TV,49,7.62,https://cdn.myanimelist.net/images/anime/1187/133654.jpg
98,Mai-HiME,Romance,TV,26,7.59,https://cdn.myanimelist.net/images/anime/13/7226.jpg
99,Mai-Otome,Fantasy,TV,26,7.4,https://cdn.myanimelist.net/images/anime/2/46897.jpg
100,Shin Shirayuki-hime Densetsu PrÃƒÂ©tear,Romance,TV,13,7.33,https://cdn.myanimelist.net/images/anime/9/11709.jpg
101,Air,Romance,TV,13,7.48,https://cdn.myanimelist.net/images/anime/8/22059.jpg
102,Aishiteruze BabyÃ¢Ëœâ€¦Ã¢Ëœâ€¦,Romance,TV,26,7.58,https://cdn.myanimelist.net/images/anime/2/69665.jpg
103,Akazukin Chacha,Romance,TV,74,7.48,https://cdn.myanimelist.net/images/anime/1098/108972.jpg
104,Ayashi no Ceres,Romance,TV,24,7.38,https://cdn.myanimelist.net/images/anime/1928/106202.jpg
105,Boys Be...,Shounen,TV,13,6.59,https://cdn.myanimelist.net/images/anime/1/2223.jpg
106,Hana yori Dango,Romance,TV,51,7.9,https://cdn.myanimelist.net/images/anime/2/42871.jpg
107,Ou Dorobou Jing,Sci-Fi,TV,13,7.34,https://cdn.myanimelist.net/images/anime/1961/92115.jpg
108,Ou Dorobou Jing in Seventh Heaven,Fantasy,OVA,3,7.43,https://cdn.myanimelist.net/images/anime/5/30325.jpg
109,Bakuretsu Tenshi,Comedy,TV,24,6.94,https://cdn.myanimelist.net/images/anime/10/22647.jpg
110,Chuuka Ichiban!,Drama,TV,52,7.69,https://cdn.myanimelist.net/images/anime/6/75283.jpg
111,Corrector Yui,Comedy,TV,52,6.9,https://cdn.myanimelist.net/images/anime/1696/105659.jpg
112,Chou Henshin Cosprayers,Sci-Fi,TV,8,5.11,https://cdn.myanimelist.net/images/anime/5/75236.jpg
113,Uchuu no Stellvia,Sci-Fi,TV,26,7.49,https://cdn.myanimelist.net/images/anime/1587/134660.jpg
114,Sakigake!! Cromartie Koukou,Comedy,TV,26,8.02,https://cdn.myanimelist.net/images/anime/1782/130913.jpg
115,El Hazard: The Alternative World,Comedy,TV,13,6.94,https://cdn.myanimelist.net/images/anime/1843/139490.jpg
116,El Hazard: The Wanderers,Fantasy,TV,26,7.1,https://cdn.myanimelist.net/images/anime/13/24439.jpg
117,El Hazard: The Magnificent World,Fantasy,OVA,7,7.44,https://cdn.myanimelist.net/images/anime/1893/128632.jpg
118,El Hazard 2: The Magnificent World,Comedy,OVA,4,6.99,https://cdn.myanimelist.net/images/anime/11/2796.jpg
119,Final Approach,Romance,TV,13,6.69,https://cdn.myanimelist.net/images/anime/11/14607.jpg
120,Fruits Basket,Romance,TV,26,7.8,https://cdn.myanimelist.net/images/anime/4/75204.jpg
121,Fullmetal Alchemist,Fantasy,TV,51,8.33,https://cdn.myanimelist.net/images/anime/10/75815.jpg
122,Full Moon wo Sagashite,Romance,TV,52,8.08,https://cdn.myanimelist.net/images/anime/1900/99154.jpg
123,Fushigi Yuugi,Romance,TV,52,7.77,https://cdn.myanimelist.net/images/anime/2/20140.jpg
124,Fushigi Yuugi: Eikouden,Romance,OVA,4,7,https://cdn.myanimelist.net/images/anime/11/67701.jpg
125,Futakoi,Romance,TV,13,6.64,https://cdn.myanimelist.net/images/anime/1/125.jpg
126,Futakoi Alternative,Drama,TV,13,7.02,https://cdn.myanimelist.net/images/anime/6/16733.jpg
127,Gate Keepers,Sci-Fi,TV,24,7.07,https://cdn.myanimelist.net/images/anime/12/15226.jpg
128,Gate Keepers 21,Sci-Fi,OVA,6,6.9,https://cdn.myanimelist.net/images/anime/6/75569.jpg
129,Gensoumaden Saiyuuki,Shounen,TV,50,7.71,https://cdn.myanimelist.net/images/anime/11/75282.jpg
130,Saiyuuki Reload,Fantasy,TV,25,7.54,https://cdn.myanimelist.net/images/anime/1037/134418.jpg
131,Saiyuuki Reload Gunlock,Fantasy,TV,26,7.56,https://cdn.myanimelist.net/images/anime/1348/134419.jpg
132,GetBackers,Shounen,TV,49,7.73,https://cdn.myanimelist.net/images/anime/1056/109721.jpg
133,Green Green,Romance,TV,12,6.44,https://cdn.myanimelist.net/images/anime/7/75251.jpg
134,Gunslinger Girl,Drama,TV,13,7.55,https://cdn.myanimelist.net/images/anime/5/3088.jpg
135,Hikaru no Go,Shounen,TV,75,8.19,https://cdn.myanimelist.net/images/anime/12/78317.jpg
136,Hunter x Hunter,Shounen,TV,62,8.48,https://cdn.myanimelist.net/images/anime/1305/132237.jpg
137,Hunter x Hunter OVA,Shounen,OVA,8,8.41,https://cdn.myanimelist.net/images/anime/1/137.jpg
138,Hunter x Hunter: Greed Island,Shounen,OVA,8,8.33,https://cdn.myanimelist.net/images/anime/1902/122320.jpg
139,Hunter x Hunter: Greed Island Final,Shounen,OVA,14,8.41,https://cdn.myanimelist.net/images/anime/1/139.jpg
142,Kamikaze Kaitou Jeanne,Romance,TV,44,7.52,https://cdn.myanimelist.net/images/anime/5/20389.jpg
143,Kannazuki no Miko,Shounen,TV,12,7.05,https://cdn.myanimelist.net/images/anime/8/73955.jpg
144,Kanon,Romance,TV,13,7.27,https://cdn.myanimelist.net/images/anime/1552/128388.jpg
145,Kareshi Kanojo no Jijou,Romance,TV,26,7.66,https://cdn.myanimelist.net/images/anime/1222/108880.jpg
146,Kono Minikuku mo Utsukushii Sekai,Romance,TV,12,6.92,https://cdn.myanimelist.net/images/anime/10/21035.jpg
147,Kimi ga Nozomu Eien,Romance,TV,14,7.41,https://cdn.myanimelist.net/images/anime/5/10227.jpg
148,Kita e.: Diamond Dust Drops,Romance,TV,12,6.77,https://cdn.myanimelist.net/images/anime/1488/132892.jpg
149,Loveless,Romance,TV,12,7.19,https://cdn.myanimelist.net/images/anime/2/22947.jpg
150,Blood+,Mystery,TV,50,7.8,https://cdn.myanimelist.net/images/anime/10/10183.jpg
151,Re: Cutie Honey,Sci-Fi,OVA,3,7.16,https://cdn.myanimelist.net/images/anime/6/52103.jpg
152,Solty Rei,Sci-Fi,TV,24,7.38,https://cdn.myanimelist.net/images/anime/3/75582.jpg
153,Juuni Kokuki,Fantasy,TV,45,8.16,https://cdn.myanimelist.net/images/anime/6/50859.jpg
154,Shaman King,Shounen,TV,64,7.83,https://cdn.myanimelist.net/images/anime/1722/99235.jpg
155,X/1999,Sci-Fi,Movie,1,6.68,https://cdn.myanimelist.net/images/anime/7/23579.jpg
156,X,Romance,TV,24,7.56,https://cdn.myanimelist.net/images/anime/8/17167.jpg
157,Mahou Sensei Negima!,Shounen,TV,26,7.11,https://cdn.myanimelist.net/images/anime/12/89535.jpg
158,Maria-sama ga Miteru,Romance,TV,13,7.48,https://cdn.myanimelist.net/images/anime/1994/114208.jpg
159,Boukyaku no Senritsu,Shounen,TV,24,6.44,https://cdn.myanimelist.net/images/anime/9/52679.jpg
160,"Ima, Soko ni Iru Boku",Fantasy,TV,13,7.81,https://cdn.myanimelist.net/images/anime/1094/109008.jpg
161,Peace Maker Kurogane,Comedy,TV,24,7.43,https://cdn.myanimelist.net/images/anime/10/77408.jpg
162,Pita Ten,Romance,TV,26,7.08,https://cdn.myanimelist.net/images/anime/7/25205.jpg
163,Power Stone,Fantasy,TV,26,6.57,https://cdn.myanimelist.net/images/anime/1110/98247.jpg
165,RahXephon,Romance,TV,26,7.55,https://cdn.myanimelist.net/images/anime/13/75168.jpg
167,Scrapped Princess,Sci-Fi,TV,24,7.52,https://cdn.myanimelist.net/images/anime/1238/94717.jpg
168,s.CRY.ed,Sci-Fi,TV,26,7.45,https://cdn.myanimelist.net/images/anime/8/89882.jpg
169,Shingetsutan Tsukihime,Romance,TV,12,7.1,https://cdn.myanimelist.net/images/anime/12/20669.jpg
170,Slam Dunk,Shounen,TV,101,8.56,https://cdn.myanimelist.net/images/anime/12/86890.jpg
171,Strange Dawn,Drama,TV,13,6.59,https://cdn.myanimelist.net/images/anime/12/74782.jpg
173,Tactics,Shounen,TV,25,7.34,https://cdn.myanimelist.net/images/anime/8/37549.jpg
174,Tenjou Tenge,Shounen,TV,24,7.1,https://cdn.myanimelist.net/images/anime/1507/101835.jpg
175,Tokyo Underground,Shounen,TV,26,6.74,https://cdn.myanimelist.net/images/anime/9/21036.jpg
177,Tsubasa Chronicle,Shounen,TV,26,7.67,https://cdn.myanimelist.net/images/anime/9/6555.jpg
178,Ultra Maniac,Romance,TV,26,7.3,https://cdn.myanimelist.net/images/anime/8/53571.jpg
179,Ultra Maniac OVA,Romance,OVA,1,6.82,https://cdn.myanimelist.net/images/anime/2/3132.jpg
180,Vandread,Shounen,TV,13,7.33,https://cdn.myanimelist.net/images/anime/5/75446.jpg
181,Vandread: The Second Stage,Shounen,TV,13,7.54,https://cdn.myanimelist.net/images/anime/4/75447.jpg
182,Tenkuu no Escaflowne,Romance,TV,26,7.8,https://cdn.myanimelist.net/images/anime/5/30689.jpg
183,Whistle!,Shounen,TV,39,7.53,https://cdn.myanimelist.net/images/anime/8/17885.jpg
184,Xenosaga The Animation,Shounen,TV,12,6.47,https://cdn.myanimelist.net/images/anime/3/75162.jpg
185,Initial D First Stage,Drama,TV,26,8.23,https://cdn.myanimelist.net/images/anime/1384/127972.jpg
186,Initial D Second Stage,Drama,TV,13,8.12,https://cdn.myanimelist.net/images/anime/8/12750.jpg
187,Initial D Third Stage,Drama,Movie,1,7.98,https://cdn.myanimelist.net/images/anime/13/40397.jpg
188,Gosenzo San&#039;e,Mystery,OVA,4,6.38,https://cdn.myanimelist.net/images/anime/13/78241.jpg
189,Love Hina,Shounen,TV,24,7.28,https://cdn.myanimelist.net/images/anime/1153/99366.jpg
190,Love Hina Again,Romance,OVA,3,7.36,https://cdn.myanimelist.net/images/anime/3/10289.jpg
191,Love Hina Christmas Special: Silent Eve,Romance,Special,1,7.44,https://cdn.myanimelist.net/images/anime/11/82467.jpg
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,Comedy,Special,1,7.31,https://cdn.myanimelist.net/images/anime/12/82632.jpg
193,Maburaho,Romance,TV,24,7.01,https://cdn.myanimelist.net/images/anime/9/79204.jpg
194,Macross Zero,Sci-Fi,OVA,5,7.69,https://cdn.myanimelist.net/images/anime/12/76289.jpg
195,OnegaiÃ¢Ëœâ€ Teacher,Romance,TV,12,7.35,https://cdn.myanimelist.net/images/anime/1371/138517.jpg
196,OnegaiÃ¢Ëœâ€ Twins,Drama,TV,12,7.05,https://cdn.myanimelist.net/images/anime/1621/100229.jpg
197,Rizelmine,Romance,TV,24,6.67,https://cdn.myanimelist.net/images/anime/7/22990.jpg
198,Speed Grapher,Mystery,TV,24,7.46,https://cdn.myanimelist.net/images/anime/13/12343.jpg
199,Sen to Chihiro no Kamikakushi,Drama,Movie,1,8.93,https://cdn.myanimelist.net/images/anime/6/79597.jpg
200,Tenshi na Konamaiki,Romance,TV,50,7.6,https://cdn.myanimelist.net/images/anime/1644/131230.jpg
201,Video Girl Ai,Drama,OVA,6,7.31,https://cdn.myanimelist.net/images/anime/2/22130.jpg
202,Wolf&#039;s Rain,Mystery,TV,26,7.93,https://cdn.myanimelist.net/images/anime/5/59403.jpg
203,Words Worth,Hentai,OVA,5,6.9,https://cdn.myanimelist.net/images/anime/12/6030.jpg
204,Yumeria,Comedy,TV,12,6.25,https://cdn.myanimelist.net/images/anime/1135/128536.jpg
205,Samurai Champloo,Comedy,TV,26,8.5,https://cdn.myanimelist.net/images/anime/1375/121599.jpg
206,Lodoss-tou Senki: Eiyuu Kishi Den,Fantasy,TV,27,7.25,https://cdn.myanimelist.net/images/anime/1065/92495.jpg
207,Lodoss-tou Senki,Shounen,OVA,13,7.55,https://cdn.myanimelist.net/images/anime/1644/92493.jpg
208,R.O.D OVA,Mystery,OVA,3,7.78,https://cdn.myanimelist.net/images/anime/1824/98849.jpg
209,R.O.D the TV,Sci-Fi,TV,26,7.64,https://cdn.myanimelist.net/images/anime/3/73350.jpg
210,Ranma Ã‚Â½,Fantasy,TV,161,7.87,https://cdn.myanimelist.net/images/anime/13/6441.jpg
211,Pure Mail,Hentai,OVA,2,6.37,https://cdn.myanimelist.net/images/anime/1518/112232.jpg
212,Project A-Ko,Sci-Fi,Movie,1,7.02,https://cdn.myanimelist.net/images/anime/2/58391.jpg
213,Pia Carrot e Youkoso!!,Hentai,OVA,3,6.19,https://cdn.myanimelist.net/images/anime/1111/116093.jpg
214,Pia Carrot e Youkoso!! 2,Hentai,OVA,3,6.39,https://cdn.myanimelist.net/images/anime/1610/116094.jpg
215,Pia Carrot e Youkoso!! 2 DX,Comedy,OVA,6,6.52,https://cdn.myanimelist.net/images/anime/11/50781.jpg
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,Comedy,Movie,1,6.11,https://cdn.myanimelist.net/images/anime/1860/116096.jpg
217,Shin Angel,Hentai,OVA,5,6.49,https://cdn.myanimelist.net/images/anime/1268/119710.jpg
218,Kidou Senkan Nadesico,Shounen,TV,26,7.6,https://cdn.myanimelist.net/images/anime/3/53955.jpg
219,Kidou Senkan Nadesico: The Prince of Darkness,Shounen,Movie,1,6.9,https://cdn.myanimelist.net/images/anime/10/51253.jpg
220,Kuro no Danshou,Hentai,OVA,4,6.05,https://cdn.myanimelist.net/images/anime/10/29841.jpg
221,Mezzo Forte,Hentai,OVA,2,6.75,https://cdn.myanimelist.net/images/anime/6/37391.jpg
222,Mezzo DSA,Mystery,TV,13,6.78,https://cdn.myanimelist.net/images/anime/9/3235.jpg
223,Dragon Ball,Shounen,TV,153,8.16,https://cdn.myanimelist.net/images/anime/1887/92364.jpg
225,Dragon Ball GT,Shounen,TV,64,6.72,https://cdn.myanimelist.net/images/anime/1262/93119.jpg
226,Elfen Lied,Romance,TV,13,7.85,https://cdn.myanimelist.net/images/anime/1780/121555.jpg
227,FLCL,Comedy,OVA,6,8.06,https://cdn.myanimelist.net/images/anime/7/77356.jpg
228,Jigoku Shoujo,Mystery,TV,26,7.79,https://cdn.myanimelist.net/images/anime/4/86907.jpg
229,Ninin ga Shinobuden,Comedy,TV,12,7.03,https://cdn.myanimelist.net/images/anime/8/6591.jpg
230,Air Master,Comedy,TV,27,7.14,https://cdn.myanimelist.net/images/anime/2/21019.jpg
231,Asagiri no Miko,Shounen,TV,26,6.31,https://cdn.myanimelist.net/images/anime/3/75196.jpg
232,Cardcaptor Sakura,Romance,TV,70,8.18,https://cdn.myanimelist.net/images/anime/8/60781.jpg
233,Daa! Daa! Daa!,Sci-Fi,TV,78,7.81,https://cdn.myanimelist.net/images/anime/3/21166.jpg
234,Dan Doh!!,Shounen,TV,26,6.82,https://cdn.myanimelist.net/images/anime/3/15231.jpg
235,Detective Conan,Mystery,TV,Unknown,8.25,https://cdn.myanimelist.net/images/anime/7/75199.jpg
236,E&#039;s Otherwise,Shounen,TV,26,6.75,https://cdn.myanimelist.net/images/anime/2/6260.jpg
237,Eureka Seven,Romance,TV,50,8.19,https://cdn.myanimelist.net/images/anime/12/34443.jpg
238,Rekka no Honoo,Shounen,TV,42,7.44,https://cdn.myanimelist.net/images/anime/1646/113504.jpg
239,Gankutsuou,Sci-Fi,TV,24,8.27,https://cdn.myanimelist.net/images/anime/1910/138560.jpg
240,Genshiken,Comedy,TV,12,7.76,https://cdn.myanimelist.net/images/anime/1890/94707.jpg
241,Girls Bravo: First Season,Romance,TV,11,6.69,https://cdn.myanimelist.net/images/anime/12/48027.jpg
242,Gokusen,Drama,TV,13,7.48,https://cdn.myanimelist.net/images/anime/6/25273.jpg
243,Gravitation,Romance,TV,13,7.26,https://cdn.myanimelist.net/images/anime/4/21856.jpg
245,Great Teacher Onizuka,Shounen,TV,43,8.77,https://cdn.myanimelist.net/images/anime/13/11460.jpg
246,Groove Adventure Rave,Romance,TV,51,7.45,https://cdn.myanimelist.net/images/anime/9/20134.jpg
247,Harukanaru Toki no Naka de: Hachiyou Shou,Fantasy,TV,26,7.18,https://cdn.myanimelist.net/images/anime/7/7227.jpg
248,Ichigo 100%,Romance,TV,12,6.84,https://cdn.myanimelist.net/images/anime/1157/132580.jpg
249,InuYasha,Shounen,TV,167,7.89,https://cdn.myanimelist.net/images/anime/1589/95329.jpg
250,Konjiki no Gash Bell!!,Shounen,TV,150,7.66,https://cdn.myanimelist.net/images/anime/1151/125951.jpg
251,Kyou kara Maou!,Fantasy,TV,78,7.88,https://cdn.myanimelist.net/images/anime/11/75544.jpg
252,Madlax,Shounen,TV,26,7.17,https://cdn.myanimelist.net/images/anime/12/57237.jpg
253,Jungle wa Itsumo Hare nochi Guu,Comedy,TV,26,7.97,https://cdn.myanimelist.net/images/anime/10/24555.jpg
254,Jungle wa Itsumo Hare nochi Guu Deluxe,Comedy,OVA,6,7.95,https://cdn.myanimelist.net/images/anime/3/10306.jpg
255,Jungle wa Itsumo Hare nochi Guu Final,Comedy,OVA,7,7.78,https://cdn.myanimelist.net/images/anime/6/14520.jpg
256,Hoshi no Koe,Sci-Fi,OVA,1,7.53,https://cdn.myanimelist.net/images/anime/1980/112997.jpg
258,Hitsuji no Uta,Drama,OVA,4,6.43,https://cdn.myanimelist.net/images/anime/7/18066.jpg
259,HappyÃ¢Ëœâ€ Lesson,Romance,OVA,5,6.76,https://cdn.myanimelist.net/images/anime/6/15349.jpg
260,HappyÃ¢Ëœâ€ Lesson (TV),Romance,TV,13,6.81,https://cdn.myanimelist.net/images/anime/3/75576.jpg
261,HappyÃ¢Ëœâ€ Lesson: Advance,Romance,TV,13,6.97,https://cdn.myanimelist.net/images/anime/7/75575.jpg
262,HappyÃ¢Ëœâ€ Lesson: The Final,Romance,OVA,3,6.96,https://cdn.myanimelist.net/images/anime/11/75578.jpg
263,Hajime no Ippo,Shounen,TV,75,8.83,https://cdn.myanimelist.net/images/anime/4/86334.jpg
264,Hajime no Ippo: Champion Road,Shounen,Special,1,8.39,https://cdn.myanimelist.net/images/anime/1521/137978.jpg
265,Hajime no Ippo: Mashiba vs. Kimura,Shounen,OVA,1,8.28,https://cdn.myanimelist.net/images/anime/4/64737.jpg
266,Gunparade March: Arata Naru Kougunka,Shounen,TV,12,6.96,https://cdn.myanimelist.net/images/anime/13/75520.jpg
267,Gungrave,Sci-Fi,TV,26,7.97,https://cdn.myanimelist.net/images/anime/11/75724.jpg
268,Golden Boy,Comedy,OVA,6,8.05,https://cdn.myanimelist.net/images/anime/3/62867.jpg
269,Bleach,Shounen,TV,366,7.95,https://cdn.myanimelist.net/images/anime/3/40451.jpg
271,Gad Guard,Sci-Fi,TV,26,6.82,https://cdn.myanimelist.net/images/anime/5/12863.jpg
272,Noir,Drama,TV,26,7.41,https://cdn.myanimelist.net/images/anime/1054/96577.jpg
273,Mahoutsukai ni Taisetsu na Koto,Shounen,TV,12,6.87,https://cdn.myanimelist.net/images/anime/13/2597.jpg
274,Kiddy Grade,Sci-Fi,TV,24,7.31,https://cdn.myanimelist.net/images/anime/3/73995.jpg
275,LoveÃ¢â„¢Â¥Love?,Comedy,TV,9,6.05,https://cdn.myanimelist.net/images/anime/10/75454.jpg
276,Mahoromatic: Automatic Maiden,Romance,TV,12,7.29,https://cdn.myanimelist.net/images/anime/13/23051.jpg
